post_id,comment_id,created_at,username,text,parent_comment_id
DPiRgn6k9BI,18298160761281079,2025-11-10 11:41:39 WIB,futureman850,"['min', 'galianmu', 'pemeliharaan', 'pipa', 'seng', 'dikerjakno', 'rekanan', 'daerah', 'pertigaan', 'depan', 'depo', 'lokomotif', 'sidotopo', 'nggarakno', 'truk', 'keblowok', 'trus', 'mau', 'bengi', 'yo', 'onok', 'tabrakan', 'daerah', 'kunu', 'betul', 'seh', 'wes', 'onok', 'pagaer', 'kayu', 'dan', 'tandae', 'mbok', 'yo', 'ojok', 'suwe', 'suwe', 'proyekee', '<num>', 'bulan', 'lebih', 'gk', 'mari', 'mari']",
DPiRgn6k9BI,18315665242223286,2025-11-10 18:59:54 WIB,inces_runy,"['siappsudah', 'saya', 'dm', 'min']",
DPiRgn6k9BI,18092241079885370,2025-11-11 09:48:29 WIB,panggilnaw,"['dm', 'ku', 'kok', 'ga', 'dibales', 'kaka']",
DPiRgn6k9BI,17891462820349844,2025-10-12 07:34:51 WIB,shelomitaayr,"['knp', 'pdam', 'air', '<num>', 'hati', 'kecil', 'ngalirnya', 'tlg', 'di', 'benahi']",
DPiRgn6k9BI,18081902578980188,2025-10-12 09:16:25 WIB,shelomitaayr,"['kebraon', 'pak', 'saya', 'jadi', 'susah', 'beraktivitas']",
DPiRgn6k9BI,18061812683528271,2025-10-12 17:15:13 WIB,ifa8416,"['masih', 'berlaku', 'gak', 'min', '?', '?']",
DPiRgn6k9BI,18084842993508138,2025-10-12 23:38:52 WIB,andini_rahmadwiandini,"['stelah', 'persyaratan', 'lengkap', 'berapa', 'lama', 'proses', 'pemasangan', 'nya']",
DPiRgn6k9BI,18109465444572512,2025-10-13 17:23:11 WIB,ibuk.acid,"['karah', 'kenapa', 'mati', 'lagi', 'airnya', '?', '?', '?', 'jam', 'segini', 'lho', 'gak', 'ada', 'pemberitahuan', 'moso', 'harus', 'tayamum']",
DPiRgn6k9BI,18135874240456520,2025-10-13 19:40:37 WIB,alicee.veronaaa,"['saya', 'pengajuan', 'tgl', '<num>', 'sept', 'baru', 'keluar', 'rincian', 'tgl', '<num>', 'septitupun', 'kok', '<num>', 'blm', 'saya', 'bayar', 'batas', 'byr', 'smp', '<num>', 'oktober', 'knp', 'tdk', 'ikut', 'hrg', 'promo', '?', 'pdhal', 'agust', 'smp', '<num>', 'sept', 'ada', 'promo', 'jg']",
DPiRgn6k9BI,17933216441979408,2025-10-14 13:37:42 WIB,alicee.veronaaa,"['saya', 'dm', 'ya', 'kak']",
DPiRgn6k9BI,18530769811009655,2025-10-14 14:57:07 WIB,irma.vidy,"['rungkur', 'industri', 'airnya', 'mati']",
DPiRgn6k9BI,18026238395754494,2025-10-15 10:12:41 WIB,supri.mundo,"['pdam', 'airnya', 'keruhbos']",
DPiRgn6k9BI,18074431199147610,2025-10-15 20:01:41 WIB,ichsanguntur,"['kertjaya', '<num> c', 'kok', 'mengecil', 'pak', 'airnya', 'tidak', 'seperti', 'biasanya']",
DPiRgn6k9BI,18054056525645464,2025-10-15 21:58:31 WIB,superdeden_,"['karang', 'menjangan', 'susah', 'air', 'boss']",
DPiRgn6k9BI,18077846408281573,2025-10-16 08:16:36 WIB,raatihangraenii,"['ini', 'kenapa', 'tagihan', 'pdam', 'melonjak', 'drastiss']",
DPiRgn6k9BI,18361333459082896,2025-10-16 18:00:59 WIB,roymarten,"['pdam', 'wonorejo', 'rungkut', 'kok', 'mati', '?', '?', '?']",
DPiRgn6k9BI,17854164321556264,2025-10-17 10:18:29 WIB,novia.turrachmah,"['min', 'pengaduan', 'kok', 'ga', 'digubris', 'ya', 'cs', 'cuma', 'iya <num>', 'aja', 'tp', 'gaada', 'petugas', 'yg', 'dateng', '?', 'air', 'mati', 'udah', 'berhari <num>', 'krn', 'meterannya', 'bocor', 'awalnya', 'ga', 'kenapa <num>', 'habis', 'diganti', 'meteran', 'malah', 'bermasalah']",
DPiRgn6k9BI,18107030353607416,2025-10-18 22:47:54 WIB,mam_tutz,"['info', 'gangguan', 'air', 'wilayah', 'babat', 'jerawat', 'bawah', 'pondok', 'benowo', 'indah']",
DPiRgn6k9BI,17950743605904407,2025-10-19 04:12:37 WIB,diska_kristiani,"['lapor', 'pdam', 'gara <num>', 'banyu', 'ket', 'jumat', 'jam', '<num>', 'sampe', 'iki', 'mau', 'jam', '<num>', 'bengiii', 'lagek', 'nyala', 'ak', 'terpaksa', 'g', 'turu', 'howo', 'panasss', 'badan', 'pliket', 'kabehhh', 'nyala', 'langsung', 'mandi', 'isi', 'semua', 'bak', 'air', 'umbah <num>', 'jam', '<num>', 'subuhhh', 'yahmene', 'lagek', 'ape', 'turu', 'bossss']",
DPiRgn6k9BI,18001560917667584,2025-10-19 09:43:35 WIB,quinthariarh,"['katanya', 'perbaikan', 'sudah', 'selesai', '?', 'tapi', 'kenapa', 'air', 'gak', 'nyala', 'apa', 'sudah', 'menjadi', 'rutinitas', 'pdam', 'setiap', 'wekeend', 'air', 'gak', 'nyala', '!', '!']",
DPiRgn6k9BI,18069617438194442,2025-10-20 21:39:47 WIB,irwanagatot,"['ini', 'jl', 'juwingan', 'air', 'nya', 'mati', 'gak', 'ada', 'info', 'mohon', 'infonya', 'sampai', 'kapan', 'mati', '?']",
DPiRgn6k9BI,18076846397137002,2025-10-21 16:25:53 WIB,elmidwi_hartanti,"['info', 'sampek', 'tgl', 'brp', 'promo', 'nya']",
DPiRgn6k9BI,18084210139801347,2025-10-23 09:08:55 WIB,irishcartenz8,"['karah', 'air', 'mati', 'lagi', 'knp', 'min', 'pas', 'nggak', 'punya', 'air']",
DPiRgn6k9BI,17895459735342967,2025-10-23 10:03:50 WIB,kokobramiko,"['ruwet', 'wes', 'mbayar', 'gak', 'dipasang-pasang', 'wes', 'meh', 'sebulan']",
DPiRgn6k9BI,18096771460773983,2025-10-25 14:52:38 WIB,hameedaa71,"['mau', 'daftar', 'pasang', 'pdam', 'gimana', 'daftarnya']",
DPiRgn6k9BI,18061043894166410,2025-10-26 08:35:02 WIB,rafikaiffah,"['knp', 'pdam', 'air', 'belum', 'normal', 'ini', 'sudah', 'satu', 'mingguan', 'inipagi', 'gak', 'nyala', 'wonorejo', 'manukan', 'kulon']",
DPiRgn6k9BI,17915692383071622,2025-10-26 18:31:12 WIB,rizamuhammad260491,"['woeee', 'lidah', 'kulon', 'banyu', 'ne', 'matek', 'sedinoan']",
DPiRgn6k9BI,18098183989747717,2025-10-26 20:28:56 WIB,rizamuhammad260491,"['terus', 'ini', 'ga', 'ada', 'perbaikan', '?', 'mati', 'mulai', 'kemarin', 'malam', 'lohh']",
DPiRgn6k9BI,17862035121513249,2025-10-29 14:56:53 WIB,april.liatri,"['pdam', 'yang', 'terbaik', 'kenapa', 'air', 'saya', 'selalu', 'keruh', 'dan', 'bau', 'nya', 'kayak', 'air', 'airnya', 'bagus', 'hanya', 'di', 'jam', 'jam', 'tertentu', 'saya', 'sudah', 'pengajuan', 'complain', 'tapi', 'pas', 'di', 'cek', 'airnya', 'bersih', 'pas', 'saya', 'isi', 'di', 'jam', 'pagi', 'aja', 'semisal', 'airnya', 'bau', 'keruh', 'gimana', 'dong', 'pdam', 'saya', 'harus', 'mengadu', 'ke', 'siapa', 'dong', '?', '?', 'petugasnya', 'mungkun', 'sampek', 'bosen', 'tiap', 'hari', 'kerumah']",
DPiRgn6k9BI,17986070570888366,2025-10-09 16:08:06 WIB,bakulgedangsusu,"['kebraon', 'banyune', 'mateek', 'caakkk']",
DPiRgn6k9BI,18375907627199811,2025-10-09 16:09:05 WIB,karunia_ayu_mukti,"['paaakkleekk', 'kebraon', 'airnya', 'matiii']",
DPiRgn6k9BI,18535044238056913,2025-10-09 16:12:18 WIB,inggit_putri18,"['kok', 'mati', 'lagi', 'pdam', 'kebraondan', 'seperti', 'bisa', 'ga', 'ad', 'pemberitahuan']",
DPiRgn6k9BI,18077103407116272,2025-10-10 06:16:36 WIB,mayarini29,"['di', 'karah', 'airny', 'mati', 'ada', 'ap', 'yaaaaduuuh', 'efek', 'gorong <num>', 'ini', 'bikin', 'sedih', 'masak', 'dua', 'minggu', 'ini', 'gantian', 'yo', 'air', 'yo', 'wifi', 'moro', 'mati', 'trus']",
DPiRgn6k9BI,18121471204519568,2025-10-10 11:49:52 WIB,susii_lowati19,"['saya', 'ngajukan', 'dari', 'tanggal', '<num>', 'september', 'sampai', 'sekarang', 'masih', 'blm', 'ada', 'pemasangan', 'sudah', '<num>', 'hari', 'masih', 'blm', 'ada', 'pemasangan']",
DPiRgn6k9BI,18026508884546362,2025-10-10 11:51:09 WIB,susii_lowati19,"['padahal', 'kata', 'petugas', 'nya', 'waktu', 'saya', 'ngumpulin', 'berkas', 'menginfokan', 'semingguan', 'untuk', 'pemasangan', 'nya']",
DPiRgn6k9BI,18077195474121687,2025-10-11 21:21:09 WIB,sawnturns,"['kebraonnn', 'mati', 'airnyaa', 'pakkk']",
DFKccJJPeW_,18070492025485104,2025-06-27 00:43:33 WIB,handokomulyoadi,"['pdam', 'nok', 'kampung', 'candi', 'kuwukan', 'baru', 'metu', 'e', 'dalu', 'dalu', 'yo', 'kudu', 'melek', 'bendino', 'ket', 'masang', 'ga', 'tau', 'isok', 'ngerasakno', 'banyu', 'mancur', 'teko', 'kran', 'ya', 'opo', 'min', 'ben', 'laporan', 'ga', 'tau', 'onok', 'hasil', 'e', 'karo', 'solusi', 'e', 'di', 'janjikan', 'tok', 'sampe', 'sak', 'iki', 'yo', 'pancet', 'ae', 'ga', 'onok', 'perkembangan', 'e']",
DFKccJJPeW_,18074382841760788,2025-07-08 20:39:55 WIB,johanliebertttt_,"['pdam', 'noroki', 'keluargaku', 'terus', 'tagihan', 'gamasuk', 'akal', 'mesti', 'alasane', 'ada', 'aja', 'yang', 'pelampung', 'rusak', 'lah', 'meteran', 'kurang', 'tinggi', 'lah', 'dll', 'howalah', 'yooo <num> mangkelno']",
DFKccJJPeW_,17967879521922414,2025-07-14 15:15:24 WIB,paul7539459,"['sampaikan', 'kepegawai', 'anda', 'atas', 'nama', 'glen', 'putra', 'pradana', 'setiadarma', 'untuk', 'segera', 'bayar', 'tagihannya']",
DFKccJJPeW_,18520424494006782,2025-07-14 15:22:13 WIB,paul7539459,"['suruh', 'bayar', 'hutang', 'kak']",
DFKccJJPeW_,18276440848277716,2025-07-15 12:51:20 WIB,johanliebertttt_,"['nyenyenye', 'kesel', 'aku', 'ngrasakno', 'awkmu']",
DFKccJJPeW_,18016620065738571,2025-07-16 07:19:52 WIB,mardhairaa_,"['air', 'di', 'wilayah', 'bungkal', 'sambikerep', 'mati']",
DFKccJJPeW_,18354998677152181,2025-07-22 17:39:40 WIB,kamilaevi,"['hallo', 'min', 'bagaimana', 'ini', 'untuk', 'tanggapanpergsntian', 'meteran', 'yang', 'gagal', 'kebetulan', 'hari', 'ini', 'ada', 'petugas', 'dari', 'pdam', 'mengganti', 'meteran', 'rumah', 'saya', 'dserah', 'surabaya', 'pusat', 'kecamatankelurahan', 'bubutan', 'tetapi', 'justru', 'airnya', 'tidak', 'nyala', 'sama', 'sekali', 'mohon', 'untuk', 'fast', 'respon']",
DFKccJJPeW_,17973345965908637,2025-07-29 10:38:33 WIB,chichit_maharanie_almuchtar,"['daftar', 'pasang', 'baru', 'hampir', '<num>', 'bulan', 'g', 'di', 'pasang <num>', 'ngerti', 'ngene', 'mending', 'borr', 'sumur', 'aja', 'kesuen']",
DFKccJJPeW_,18067700852152998,2025-08-15 17:13:38 WIB,pram_de_loviennalkha,"['saiki', 'wilayah', 'pagedangan', 'dan', 'sekitarnya', 'ga', 'mari <num>', 'banyune', 'mati', 'jam', 'piro', 'iso', 'mirip', 'normal']",
DFKccJJPeW_,18531711040047733,2025-09-01 13:18:34 WIB,endahhtopa,"['maaf', 'mau', 'nanya', 'min', 'apa', 'tarif', 'golongan', '<num>', 'bakal', 'dihapus', 'ya', 'karena', 'rumah', 'saya', 'ini', 'termasuk', 'tarif', 'golongan', '<num>', 'dan', 'itu', 'mahal', 'untuk', 'orang', 'gak', 'mampu', 'seperti', 'saya', 'tapi', 'rumah', 'rumah', 'sebelah', 'saya', 'masih', 'golongan', '<num>', 'waktu', 'saya', 'tanya', 'kepetugas', 'meteran', 'yang', 'keliling', 'katanya', 'itu', 'karena', 'tarif', 'golongan', '<num>', 'akan', 'dihapus']",
DFKccJJPeW_,18381732283133190,2025-09-01 16:32:46 WIB,srikotiah,"['gila', 'ini', 'semenjak', 'meteran', 'diganti', 'tagihannya', '<num> <num> x', 'lipat', 'apa <num> an', 'ini']",
DFKccJJPeW_,18045000242647838,2025-09-01 18:16:52 WIB,srikotiah,"['uda', 'dm', 'uda', 'chat', 'whatsapp', 'uda', 'telfon', 'juga', 'gaada', 'respon', 'semua']",
DFKccJJPeW_,18111269683555499,2025-09-18 15:47:20 WIB,nurulwaki,"['mau', 'apakah', 'wilayah', 'lidah', 'kulon', 'pedukuhan', 'sepat', 'ada', 'peremajaan', 'meteran', 'dr', 'pdam', '?']",
DFKccJJPeW_,18050399930280996,2025-09-18 15:48:48 WIB,nurulwaki,"['jika', 'ada', 'peremajaan', 'kenapa', 'setelah', 'diganti', 'meteran', 'putaranya', 'cepat', 'sekali']",
DFKccJJPeW_,18097573228629802,2025-09-20 15:12:54 WIB,dougmiddlee_,"['tolong', 'pdam', 'bagian', 'surabaya', 'itu', 'diganti', 'kayak', 'di', 'sidoarjo', 'bening', 'seger', 'adem', 'surabaya', 'kok', 'keruh', 'apalagi', 'bagian', 'menganti', 'juga']",
DFKccJJPeW_,17907711219253922,2025-10-10 06:33:39 WIB,primadia_amanda,"['pagi', 'ini', 'air', 'daerah', 'karah', 'mati', 'tidak', 'ada', 'pemberitahuan', 'ada', 'apa', 'ya', 'ini', '?']",
DFKccJJPeW_,18065666348584248,2025-10-14 15:51:52 WIB,jastipbahagia,"['air', 'hampir', 'mati', 'tiap', 'hari', 'gimana', 'ini', 'min']",
DFKccJJPeW_,18530498074034799,2025-10-15 00:50:45 WIB,shafaardini,"['air', 'mati', 'lagi', 'di', 'wisma', 'pagesangan', 'tidak', 'ada', 'pemberitahuan', 'tiba', ""''"", 'mati']",
DFKccJJPeW_,18161801212382874,2025-10-19 10:36:23 WIB,kris_acenk,"['barusan', 'rumah', 'saya', 'didatangi', 'yg', 'mengaku', 'petugas', 'pdam', 'dengan', 'tujuan', 'mengganti', 'meteran', 'pdam', 'saat', 'saya', 'tanya', 'surat', 'tugas', 'beliau', 'tidak', 'bisaenunjukkan', 'saya', 'sempat', 'foto', 'orange', 'dan', 'kendaraan', 'setalah', 'tidak', 'bisa', 'menunjukkan', 'surat', 'tugas', 'mereka', 'langsung', 'pergi', 'dengan', 'alasan', 'terlalu', 'rumit', 'bongkarnya']",
DFKccJJPeW_,18362591113088101,2025-10-22 19:36:51 WIB,putridaniarw,"['simo', 'tambaan', 'tadi', 'barusan', 'mertua', 'didatangi', 'petugas', 'abal', ""''"", 'disuruh', 'ganti', 'meteran']",
DFKccJJPeW_,18152952691413527,2025-10-27 13:59:14 WIB,astrichanteratai,"['kenapa', 'meteran', 'masih', 'ok', 'walaupun', 'lama', 'kenapa', 'harus', 'ganti', 'segala', '?']",
DFKccJJPeW_,18004085945660097,2025-10-27 20:47:59 WIB,ekypradana,"['tidak', 'ada', 'petugas', 'yg', 'datang', 'buat', 'cek', 'meteran', 'nanti', 'selalu', 'yg', 'disalahkan', 'pelanggan']",
DFKccJJPeW_,18511415704067836,2025-11-11 14:12:01 WIB,sholikinwatanabe,"['apa', 'ada', 'peremajaan', 'meteran', 'di', 'wilayah', 'rungkut']",
DFKccJJPeW_,17857713609552896,2025-11-12 13:40:47 WIB,sholikinwatanabe,"['baik', 'min', 'makasih', 'infonya', 'soalnya', 'gak', 'ada', 'info', 'dari', 'pihak', 'terkait', 'rtrw', 'takutnya', 'modus', 'penipuan', 'kemarin', 'sempat', 'curiga', 'pas', 'tiba-tiba', 'ada', '<num>', 'orang', 'mau', 'ganti', 'meteran', 'air', 'untungnya', 'pas', 'saya', 'tanya', 'spk', 'dan', 'id', 'cardnya', 'ada', 'semua']",
DFKccJJPeW_,17901523542166661,2025-11-14 06:17:50 WIB,kanawaaan,"['wi', 'pdam', 'ajg', 'ari', 'ga', 'nyala', 'sampe', '<num>', 'minggu', 'gabisa', 'mandi', 'ga', 'bisa', 'sekolah', 'ni', 'gimana', 'lu', 'bego', 'kali', 'ya', 'pdam', 'masa', 'ada', 'pembenahan', 'doang', 'dimatiin', 'ga', 'kasian', 'ama', 'yang', 'ga', 'gabisa', 'sekolah', 'garagara', 'air', 'matigabisa', 'mandi', '?']",
DFKccJJPeW_,17998845686784208,2025-04-30 15:44:23 WIB,sismianah,"['terimakasih', 'pelayanannya']",
DFKccJJPeW_,17997031535792842,2025-04-30 22:25:09 WIB,diandrawulan113,"['kalijudan', '<num>', 'kadang', 'nyala', 'itupun', 'kecil', 'sekali', 'kadang', 'mati', 'udah', '<num>', 'hari', 'ini', 'kalau', 'emang', 'ada', 'perbaikan', 'kenapa', 'lama', 'sekali', 'daerah', 'mana', 'yg', 'diperbaiki', 'kok', 'imbasnya', 'lama', 'sekali', 'd', 'kalijudan']",
DFKccJJPeW_,18052285547197964,2025-05-04 10:49:59 WIB,mc_rinov,"['gmn', 'pemberitahuan', 'resminya', 'kalo', 'memang', 'peraturan', 'kost', '<num>', 'kamar', 'dikenakan', 'tarif', '<num> a', '?', 'apa', 'akal <num> an', 'petugas', 'aja', 'dikira', 'kalo', 'punya', 'kost', 'penghasilan', 'banyak', 'gitu', '?', 'trs', 'diganti', 'dari', '<num>', 'ke', '<num> a', '?', 'ini', 'cuma', '<num>', 'kamar', 'bukan', '<num>', 'atau', '<num>', 'kamar']",
DFKccJJPeW_,18107650747497694,2025-05-06 11:45:05 WIB,achmad_syarifudin91,"['air', 'pdam', 'makin', 'hari', 'makin', 'kotor', 'sekali', 'apa', 'nggak', 'd', 'treatment', '?', 'masak', 'perusahaan', 'daerah', 'air', 'minum', 'jangankan', 'air', 'nya', 'di', 'minum', 'mau', 'mandi', 'aja', 'nggak', 'layak', 'sudah', 'dpasang', 'filter', '<num>', 'micron', 'pun', 'nggak', 'ada', 'hasil']",
