post_id,comment_id,created_at,username,text,parent_comment_id
DP6O35WE1xK,18401783569193222,2025-10-18 10:13:28 WIB,me.mitha0205,udahh min barusan nyala,
DP6O35WE1xK,18488906542077696,2025-10-18 10:16:22 WIB,paniipannnn_,sememi masihh mati airnya,
DP6O35WE1xK,18099706891724251,2025-10-18 10:23:13 WIB,poncoae,oke min terima kasih infonya,
DP6O35WE1xK,18000988205819664,2025-10-18 10:25:20 WIB,shinta_marsharosaline,bener busaya paham banget kekesalannya ibutd pagi juga saya telp ke call centersaya blg infonya kan tgl 15 perbaikannya kok bs smpe tgl 17jawabannya saya harus rajin2 cek instagram pdam biar ada info  hahahaha,
DP6O35WE1xK,18104806975714690,2025-10-18 10:33:44 WIB,isnawatichoiruliyah,min jarene perbaikan e wes mari tapi ng omahku di jl sidorejo pakal banyu ne sampek saiiki  jam 1033 sek mati,
DP6O35WE1xK,18106716601607625,2025-10-18 10:53:04 WIB,mhmddidits,opo iki pbi gak nyala tambah gak tak bayar iki banyumu,
DP6O35WE1xK,18092945926831675,2025-10-18 11:23:47 WIB,mochyusufghanii,mana ada belum nyalah kauman,
DP6O35WE1xK,18073794311162439,2025-10-18 11:26:17 WIB,aaaudiye_lyv,"ini gimana min ya allah dr tgl 15 nank gak nyala blas ki pie min  air sumber khidupan min msok kon beli galon trus buat mandi bab dll tyus yg klga nya byak kyak saya kek opo min byak anak kecil dan balita jga yg sangat"" btuh air sewaktu""",
DP6O35WE1xK,18531470236058381,2025-10-18 11:26:19 WIB,no_vellia,omahku bandarejo wes seminggu banyu metu e cuilikkk bahkan gag kadang gag metu blasss sumpah kebacut suwi2 pdam,
DP6O35WE1xK,18025046813751192,2025-10-18 11:29:18 WIB,rizkiyanura,1128 sememi baru belum nyala hampir 15jam hadehhhh,
DP6O35WE1xK,17882062287401565,2025-10-18 11:38:53 WIB,wildanrobih,sampai skrg belum nyala ya,
DP6O35WE1xK,18120405424509478,2025-10-18 11:40:39 WIB,isnawatichoiruliyah,piye min kok durung nyala ae banyu ne di sidorejo pakal call  center wa di chat tapi masih diproses ae stok banyu ku wes menipis iki tolong direspon min,
DP6O35WE1xK,17965353650982792,2025-10-18 11:40:53 WIB,wildanrobih,di dreaming land pondok benowo indah tidak nyala apakah masih perbaikan???,
DP6O35WE1xK,18331132384234584,2025-10-18 11:42:03 WIB,lila_linlin,pbi kok sebagian ad yg nyala sebagian mati? masih belum lancarkah airinya?,
DP6O35WE1xK,17944201061935722,2025-10-18 12:06:38 WIB,chizlava,kandangan blm nyalaaaa mau sampe kapaaan yaaallaaaaah yarobiiiiiii,
DP6O35WE1xK,17921984472167955,2025-10-18 12:20:14 WIB,ellythonggg,masih blm nyala min smpe skrg,
DP6O35WE1xK,18368887291155112,2025-10-18 12:27:53 WIB,34_abadi,selamat siang  hingga saat ini air di wilayah pbi belum ada yang keluar saya sudah kecut bapak belum mandi weteng mules sisan mohon untuk di followup bapak biar pada mandi orang2 trimakasih,
DP6O35WE1xK,17988629564724221,2025-10-18 12:51:09 WIB,padelita.cr,wes nyalah ta?,
DP6O35WE1xK,18099870763725974,2025-10-18 12:54:07 WIB,dhana_saja,sudah normal apa belum,
DP6O35WE1xK,18097626493670886,2025-10-18 13:03:51 WIB,ayusari8667,pbi sampai sekarang belum nyala minta tolong penanganan nyagak nduwe banyu blas min,
DP6O35WE1xK,18069746699037494,2025-10-18 13:05:21 WIB,bekam_sby,seng cedek daerah bandarejo bgian atsae drung metu miniki normalisasi btuh berapa jam mintlng min iki sak no bayi nemin,
DP6O35WE1xK,17937715655962585,2025-10-18 13:08:14 WIB,np.ajeng,daerah bandarsari blm nyala sempat nyala dpt stgh baskom airnya butek,
DP6O35WE1xK,18395034541193841,2025-10-18 13:12:20 WIB,nrhasanah39,aduuuuh wes howoe panas tambah banyu mati,
DP6O35WE1xK,18059127251613996,2025-10-18 13:20:40 WIB,suksessportsby,panase ngene kq terus olehe dandani menyala,
DP6O35WE1xK,17870659788374659,2025-10-18 13:24:26 WIB,brambang.ireng,kok belum nyala sampai sekarang ya? area sememi,
DP6O35WE1xK,18102729007722711,2025-10-18 13:28:17 WIB,wii1i,masih belum keluar airnya di pbi,
DP6O35WE1xK,17888114631364570,2025-10-18 13:45:51 WIB,shasa.cong,area sememi kok belum nyala ya airnya gmna ini,
DP6O35WE1xK,18291553744257061,2025-10-18 13:47:26 WIB,shasa.cong,bner infonya mepet bgt dan skrng khabisan air blum nyala2,
DP6O35WE1xK,18120954397510619,2025-10-18 13:54:59 WIB,wildanrobih,iya,
DP6O35WE1xK,17983718606866144,2025-10-18 13:56:18 WIB,shasa.cong,tlong responnyaaarea sememi blum nyala ini airnyaaa,
DP6O35WE1xK,18111144346564253,2025-10-18 13:59:35 WIB,yosefinnathalia,iyaa kak saya juga di sememi belum nyala,
DP6O35WE1xK,17957415663005698,2025-10-18 14:44:21 WIB,inez_dvk,sampai jam sore ini di rmh saya tdk ngalir sama sekali,
DP6O35WE1xK,18062032847138824,2025-10-18 14:47:16 WIB,sm4llc0rner,iya kak barusan aku lewat depan kendung kaya masi diperbaiki gt apanya yg udah selesai,
DP6O35WE1xK,18129507613468797,2025-10-18 15:01:53 WIB,purnomosudaryanto,nggih leres sebelumnya debit airnya lumayan besar tapi akhir2 ini kecil lagi,
DP6O35WE1xK,18053051951317283,2025-10-18 15:04:59 WIB,wildanrobih,belum keluar airnya,
DP6O35WE1xK,18296266057254511,2025-10-18 15:05:31 WIB,rudipriyanto1983,sampai detik iniarea pondok benowo indah air belum keluar setetes pun,
DP6O35WE1xK,18152249533407561,2025-10-18 15:28:09 WIB,sugab_ojunip_farm_magetan,absen min sememi belum keluar air  dr pagi blm mandi ini,
DP6O35WE1xK,18097531753665869,2025-10-18 07:40:13 WIB,dannykrisd,waduh airnya mati lg,
DP6O35WE1xK,18071625608250212,2025-10-18 07:42:03 WIB,abiddinsy,bukannya kemarin habis perbaikan kok bocor lagi min parah,
DP6O35WE1xK,17984409890912125,2025-10-18 07:44:44 WIB,chizlava,pas d bungkal sering mati pindah kandangan kena juga wkwkkwk serah ahh,
DP6O35WE1xK,17928350625127665,2025-10-18 07:47:33 WIB,sektaboss,"setiap pagi dari kemarin belum selesai"" sampai sekarang di pbi? mati total meskipun pakai sanyo tetap aja kenapa harus pagi woypagi aktivitas nya banyak  kenapa harus pagi????",
DP6O35WE1xK,17902197129145231,2025-10-18 07:54:23 WIB,poncoae,kapan nyala airnya min kita ada hajatan malah susah cari air,
DP6O35WE1xK,17863147800492849,2025-10-18 07:57:32 WIB,fikars18,tiwas keturon aku wisan gk nads banyu min,
DP6O35WE1xK,18018790949600936,2025-10-18 07:58:28 WIB,salsa_olshop1927,wingi twas nampung gg mati saiki matii maneh tak kiro gg matii maneh tibake mati jan jan nyorokno tok,
DP6O35WE1xK,17902114149145463,2025-10-18 07:59:41 WIB,reyvan0963,skrg jadi sering mati air  heran deeehhh  tlg segera diselesaikan,
DP6O35WE1xK,17922050709166141,2025-10-18 07:59:59 WIB,yynt_sec,pakkk segera selesaikan tolong  udah hawa panas pak air kurang kita mepet air sudah,
DP6O35WE1xK,17851819092529345,2025-10-18 08:12:26 WIB,embeecks.eblast,nantik selesai 2 hari lagi info terjadi bocor lagi kedalaman 900m karna box petric klepret selesai estimasi 5 jam terus bocor lagi daerah beji dengan kedalaman 1000m,
DP6O35WE1xK,18096612256689076,2025-10-18 08:22:02 WIB,nophanophek,woooyyy kerja itu terjadwal gitu lohh info dadakan banyu mati woro2 nang status ig mbo kiro kene ikki dulinan ig teros tah??? ndeloki igmu teros????,
DP6O35WE1xK,17922723840155362,2025-10-18 08:25:44 WIB,chizlava,mau sampe jmbrp gusti allaaaah,
DP6O35WE1xK,18107112148524233,2025-10-18 08:35:33 WIB,brambang.ireng,pak panas panas ngene banyu mati yaopo ngene iki,
DP6O35WE1xK,17849067111578041,2025-10-18 08:37:48 WIB,wii1i,yakin? awas kalau molor ini dari janji 8 jam sudah molor jauh,
DP6O35WE1xK,18051996818329249,2025-10-18 08:39:00 WIB,hi_iniiaku,sakjane sakdurunge onok perbaikan iku di delok sek wargae onok sing duwe hajat ta gak? di data lek perlu gak angger ae wayahe wong turu di pateni banyunewes2 tambah mrene onoooook ae sing di bongkar pasang wes koyok roblox iku lo ngerti gak?,
DP6O35WE1xK,18056491877542341,2025-10-18 08:39:37 WIB,hi_iniiaku,wes mari ta? kene panas2 malah di potan pateni ae,
DP6O35WE1xK,17916530898195412,2025-10-18 09:06:58 WIB,paniipannnn_,teman2 yg di sememi apakah airnya sdh nyala?,
DP6O35WE1xK,18414037804115375,2025-10-18 09:08:41 WIB,brambang.ireng,baik terima kasih,
DP6O35WE1xK,18315476437170936,2025-10-18 09:11:21 WIB,yanianis33,hawa sdah panas air mati pula semoga tdk sering lagi,
DP6O35WE1xK,18298780672270587,2025-10-18 09:13:20 WIB,izza.nurulr26,hemtalah lek dendo ae langsung gercep  lek mbenakno pipo bolak balek  tulung lek ndandakno seng bener ojok bolak balik karena air itu kebutuhan vital min,
DP6O35WE1xK,18095790592702113,2025-10-18 09:21:36 WIB,augselv_,pbi blm nyala min,
DP6O35WE1xK,18086940310939456,2025-10-18 09:23:34 WIB,bluegummm_,min bandarejo sememi airnya masih mati dari tadi pagi min kapan selesai perbaikannyaa,
DP6O35WE1xK,18167866231370099,2025-10-18 09:27:11 WIB,malll_muhammad,sememi masih mati min,
DP6O35WE1xK,18096515071771909,2025-10-18 09:30:56 WIB,bluegummm_,minnnnn bandarejo sememi airnyaaa masih matii daritadi pagiii min kapan nyalahnya iniii,
DP6O35WE1xK,18485794660076468,2025-10-18 05:09:13 WIB,mega55639,sulit,
DP6O35WE1xK,18169940827365525,2025-10-18 05:18:48 WIB,wii1i,sebulan ini kok gangguan terus daerah sini pipa bocor 3 kali pemadaman rumah pompa 1 kali,
DP6O35WE1xK,18028898591725446,2025-10-18 05:20:30 WIB,rendrainmasgus,hallo min ini kayaknya dari dulu alasan perbaikan pipa 450mm yang bocor terus ini bagaimana min? bener-bener mengecewakan selalu pas weekend dan selalu menginformasikan pas kejadian,
DP6O35WE1xK,18059463020394480,2025-10-18 05:21:34 WIB,alfaaz_onecare,pak benowo tempatku kalau nyala cuma siang smaa malam ditambah perbaikan lagi yek opoo,
DP6O35WE1xK,18296456557267226,2025-10-18 05:22:21 WIB,wii1i,kalau tulisannya 8 jam itu mohon diartikan 48 jam dasar memang kalau punya pemerintah ga bisa kerja bener,
DP6O35WE1xK,18093301732692079,2025-10-18 05:23:21 WIB,wii1i,mati total pbi dari jam 7 malam,
DP6O35WE1xK,18294754240268562,2025-10-18 05:26:36 WIB,mochyusufghanii,bayar telat dendo tpi lek mati serentak minta maaff,
DP6O35WE1xK,18022622252762728,2025-10-18 05:33:44 WIB,mochyusufghanii,lek mati iku bayare ojk dendo,
DP6O35WE1xK,18142005292442672,2025-10-18 05:41:00 WIB,augselv_,seng duwe gawe bingung karepe dewe ngene iki kudune tagihan banyu didiskon 80 ae ben g merugikan warga,
DP6O35WE1xK,17919660822178610,2025-10-18 05:54:37 WIB,me.mitha0205,lealaaa mati sampai sekarang belum hidup mau ne apa sih pdam ini,
DP6O35WE1xK,18095303860769755,2025-10-18 05:55:21 WIB,bintu.ghanii_,klakah rejo ikut mati matiin terusss perbaikan terusss info malam pas jam istirahat bangun-bangun air sudah mati total ga semua rumah punya tandon air nyusahin banget sihh,
DP6O35WE1xK,18321841948242314,2025-10-18 05:56:36 WIB,me.mitha0205,laiyaa kalo ngomong guampang yaa kak menampung menampung apaa air hujan ta ? wong ya lagi musim kemarau gini lagi pula minta kiriman pasokan air pun kudu banyak warga juga yang mau gak segampang itu hadehhhh pdam oh pdam kalo soal tarif naik dan denda telat no 1,
DP6O35WE1xK,18069522929258520,2025-10-18 06:01:17 WIB,chrizt_tien,waktue wong prei kerjo  kumpul kabeh nang omah  banyu mati  anjaaayyy lah,
DP6O35WE1xK,18093081451639997,2025-10-18 06:14:58 WIB,andib.rhm,yamene sek matii aee arep budal kerjo moso ga aduss min,
DP6O35WE1xK,18059682566534439,2025-10-18 06:16:51 WIB,nurriya70,efek turu ket sore saiki  gak  nduwe  banyu  min,
DP6O35WE1xK,17922480759036209,2025-10-18 06:24:59 WIB,cynthia_larasati15,habis diperbaiki dulu sekarang lagi kenapa sih kok giiituuuuu ajaaaa tolonglah kalau udah selesai diperbaiki ya udah cukup jangan malah diperbaiki dan timbul masalah lagi malesin deh jadinya,
DP6O35WE1xK,17990672396854350,2025-10-18 06:29:52 WIB,mukhammad_fandi,maneh ? jane latah ta pie ?,
DP6O35WE1xK,18081701696018479,2025-10-18 06:36:44 WIB,riswandha95,kandangan belakang pandansari kenapa ikut kena dampaknya min padahal ada rumah pompa kandangan dan padahal itu buat supply mobil tangki air gratis,
DP6O35WE1xK,17924636547153461,2025-10-18 06:38:59 WIB,ikacuby,griya citra asri kenapa pdam nya ikut mati sih min pagi ini ? whyyy??,
DP6O35WE1xK,18086970448929584,2025-10-18 06:42:19 WIB,evinamegan,sampe jm brpa ini,
DP6O35WE1xK,18393544828192039,2025-10-18 06:42:23 WIB,_dmzzz,kita sebagai warga udah bayar pdam tepat waktu kalau kejadian sering seperti ini apa tidak mendapatkan ganti? apalagi infonya sangat mendadak seperti ini pak,
DP6O35WE1xK,18067068470591508,2025-10-18 06:44:44 WIB,evinamegan,libur krjaniat mau nyuciehh mati airnya,
DP6O35WE1xK,17918450778191250,2025-10-18 06:53:54 WIB,lee_chamoomilee,info updatenya min estimasi ±8 jam? ini sudah lebih dari 8 jam ini kota bukan pelosok yg kesusahan air apalagi ini bayar bukan gratis,
DP6O35WE1xK,18092845120888290,2025-10-18 06:59:11 WIB,mila_miyaz,sdh selesai blm?,
DP6O35WE1xK,18210253855308488,2025-10-18 07:00:05 WIB,mirzaland,dibaleni maneeeh,
DP6O35WE1xK,18096485221780749,2025-10-18 07:07:31 WIB,bekam_sby,gak mati manehgak netes blasadus nang masjid iki min karo ngajak bayi ne,
DP6O35WE1xK,18531648382036116,2025-10-18 07:08:16 WIB,_dewiaria,estimasi menyala jam brp ?,
DP6O35WE1xK,17921626011174291,2025-10-18 07:08:52 WIB,_dewiaria,dirumah ada anak kecil 2 org tdk sempat nandon air krn pengumumannya mendadak dan sy g sll liat ig nya pdam,
DP6O35WE1xK,17857071183539767,2025-10-18 07:10:44 WIB,angga.per,owalah mati maneh kok yo pas wayah e onok pesenan pisan,
DP6O35WE1xK,17932713792097558,2025-10-18 07:10:50 WIB,congkendro,pbi sampe jam berapa mati  yang kerja suruh cepet,
DP6O35WE1xK,18082266889947062,2025-10-18 07:12:28 WIB,hi_iniiaku,mota mati ae anjirrrr wayahe wong budal kerjo pisan,
DP6O35WE1xK,18054431387295326,2025-10-18 07:17:13 WIB,mila_miyaz,lha jawaban sama kayak komen di bawah kurang 1jam lagi,
DP6O35WE1xK,17905530804127871,2025-10-18 07:33:28 WIB,eviaprilias,min kalau ngasih pengumuman jgn waktu jam tidur  kalau memang rencana ada perbaikan kasi pengumuman siang nya biar bisa nampung air dulu kalau kyk gini apa yg bisa di tampung banyu iler ta min ‍,
DP6O35WE1xK,18097536520740694,2025-10-18 07:33:47 WIB,rezky_2210,terjadi lagi pantesan air pagi ini tdk keluar,
DP6O35WE1xK,18390181432127812,2025-10-18 07:37:08 WIB,yolandaayurotania,bapakibu pdam yang terhormat mohon setelah perbaikan selesai debit air di besarkan sperti dulu karena setelah beberapa kali mati karena perbaikan airnya jadi tidak keluar sekalinya keluar itu kecil sekali pak bu bayangkan di posisi kita yang tidak punya tandon itu mengganggu aktifas rumah tangga sehari,
DP6O35WE1xK,18078783910844632,2025-10-18 07:38:00 WIB,aburamadhan,gangguan tuweros,
DP6O35WE1xK,17857270284539003,2025-10-17 19:14:50 WIB,lalalililululalo,lagi???,
DP6O35WE1xK,18060776639394489,2025-10-17 19:18:19 WIB,dewagstin,maneh? manehhh?,
DP6O35WE1xK,18140487769444500,2025-10-17 19:19:35 WIB,lalalililululalo,kalau seperti ini terus pembayarannya harusnya dpt diskon lho,
DP6O35WE1xK,18405326566142980,2025-10-17 19:25:37 WIB,yanianis33,kulino seh,
DP6O35WE1xK,17968795040811454,2025-10-17 19:34:53 WIB,eveline_fr,call center dan wa dr pagi sampe malem tidak bisa dihubungi  bagaimana ini? katanya 24 jam 24jam kok sibuk terus tidak ada yg balas,
DP6O35WE1xK,17981898395913773,2025-10-17 19:41:07 WIB,nyomudkecil_,ya allah sg wingi ae durung mili lakok ketambahan mane diperpanjang ta iki critane,
DP6O35WE1xK,17878854249303428,2025-10-17 19:44:24 WIB,nyomudkecil_,menampung opo sg ditampung pak yg gangguan kemarin ae belum nyala loh lakok ini ada gangguan lgi disuruh nampung ?? nampung anginkah ???,
DP6O35WE1xK,17994454325839623,2025-10-17 19:50:12 WIB,inez_dvk,bayar e pasti air sulit,
DP6O35WE1xK,18418455037115563,2025-10-17 19:50:15 WIB,bekam_sby,bandarejo apa terdampak ya,
DP6O35WE1xK,18057080207220675,2025-10-17 19:51:04 WIB,chella.o,mota matiii ae kerjo sekaligus ngunu loooo merugikan warga ngene iki tagihan larang banyu mota matii ae,
DP6O35WE1xK,18131049832424325,2025-10-17 20:04:16 WIB,indriyantiikaagustin,mati maneh min,
DP6O35WE1xK,18062380628384456,2025-10-17 20:09:41 WIB,eveline_fr,suda wa tolong di  cek,
DP6O35WE1xK,18058069628220687,2025-10-17 20:31:36 WIB,natnu.tt,pbi selaluu,
DP6O35WE1xK,18063036524382581,2025-10-17 21:08:27 WIB,mayaprmtsr,tiap weekend kaya gini,
DP6O35WE1xK,18071314541260953,2025-10-17 21:37:11 WIB,_dssy,"yaallah sememi maneh sememi maneh seng wingi ae saiki sek milie icir"" diperpanjang maneh",
DP6O35WE1xK,18315236905169833,2025-10-17 21:38:15 WIB,_dssy,bener,
DP6O35WE1xK,18083193733810885,2025-10-17 21:45:34 WIB,thary1299,manukan air mati lagi mulai 730 pagi 17 oktsampai malam  ini gak nyala,
DP6O35WE1xK,18533168980001582,2025-10-18 00:02:05 WIB,thary1299,manukan dekat sma 11,
DP6O35WE1xK,18211528144308766,2025-10-18 04:00:01 WIB,cynthia_larasati15,lagi dan lagi ini pdam mati mati aja hmmmmmmmmmm,
DP6O35WE1xK,18021802145775525,2025-10-18 04:03:02 WIB,cynthia_larasati15,perasaan kapan hari itu sudah perbaikan yg disini skrg masih perbaikan lagi heran deh,
DP6O35WE1xK,18043222661441711,2025-10-18 04:34:22 WIB,lee_chamoomilee,infonya kok mepet ya? semalam saya sudah tidur bangun bangun lah harusnya petang masih nyala air lah kok ke kamar mandi airnya gk keluar langsung pikiran saya buat cek ig nya pdam ternyata bener ada perbaikan lagi tagihan air saya bulan ini saja 262 rb  kalo ditambah 5 bulan kebelakang bisa di total jadi 1 juta 600 rb an itu air saja loh ya tapi dgn kondisi air yg tidak nyala 24 jam sering mati apalagi perbaikan yg berulang seperti ini seperti kapan lalu mati sampe beberapa hari gak semua rumah punya tandon air dan sumur juga kalo cuma mengandalkan air dari pdam tapi kalo seperti ini ya sulit perbaikan 1 bulan saja lebih dari 1 kali ini namanya merugikan  tolong kenapa kok sering bocor2 terus pipanya  kalo tagihan murah sih oke oke aja pemakaian sama tagihan gk sepadan,
DP6O35WE1xK,18111573226563563,2025-10-18 04:39:43 WIB,wien_reyki,kabar terbaru pemasangan valve di babat jerawat ?,
DP6O35WE1xK,18043792862440960,2025-10-18 04:49:58 WIB,daffaalzhafran,orang pada tidur bikin pengumuman sambil mematikan air hebattt,
DP6O35WE1xK,17915657106084473,2025-10-18 05:08:49 WIB,mega55639,estimasi sampai jam brp bangun tidur mau mandi gk bisa,
DP5XKAwk8nC,18141546187436163,2025-10-17 11:34:25 WIB,lindapriskilar,min tolong minmedokan ayu utara ya ampun min airnya ga keluar2mana panas banget cuacanya,
DP5XKAwk8nC,18042986795443147,2025-10-17 15:20:57 WIB,dephii_cute,jm berapa airnya hidup pak? mau aktivitas menggunakan air gk bisaa,
DP5XKAwk8nC,17928002544077806,2025-10-17 16:48:10 WIB,lindapriskilar,berarti belum selesai ya min perbaikannya?,
DP5XKAwk8nC,18111852538563539,2025-10-17 17:41:49 WIB,dephii_cute,iya sudah nyala tpi aliran air kembali kecil tidak seperti sebelumya yg di perbaiki kemaren,
DP5XKAwk8nC,18128613352468137,2025-10-17 18:25:09 WIB,lindapriskilar,smp kpn min perbaikannya? ditunggu update nya ya,
DP5XKAwk8nC,18115212586546702,2025-10-18 05:20:40 WIB,hendry_list,daerah kandangan rejo koq aienya mati min?,
DQVwjiUE6px,18072444830007217,2025-10-28 12:15:01 WIB,nurivaivana,medayu utara mulai sore kemarin mati airnya tolong donk dibenerin,
DQVwjiUE6px,17863020237434614,2025-10-28 12:29:13 WIB,ollaaqmryh,kak lihat story ya,
DQVwjiUE6px,17950553493021335,2025-10-28 12:31:30 WIB,nurivaivana,oh iya apa blm dibenerin ya mb? ya allah gak ada air lho,
DQVwjiUE6px,17987620139907792,2025-10-28 12:38:33 WIB,yopi_apriyanto,air di rumah saya kok tdk nyala iya,
DQVwjiUE6px,18109785286597941,2025-10-28 14:41:42 WIB,stuylei,sambikerep ga nyala dari pagi gmn solusinya?,
DQVwjiUE6px,17950696523908602,2025-10-28 15:13:15 WIB,putriijams,untuk daerah pradah air mati sampai kapan? karena mulai kemarin sore air tidak keluar sampai skrg,
DQVwjiUE6px,18389295235192752,2025-10-28 15:27:48 WIB,nurima_so7,iya betul dr pagi smpe skrg mau jualan jd gak bisa,
DQVwjiUE6px,18093799411869665,2025-10-28 17:34:48 WIB,dwiwahyu.23,sambikerep kapan nyala ini airnya ? dari pagi sampai sekarang mau mandi nyuci buang air kesulitan lho ini,
DQVwjiUE6px,18104879998529290,2025-10-28 18:50:14 WIB,marcelia_dini,"sambikerep woyyyytak pangan loh yo pipomu nek gawe goro""",
DQVwjiUE6px,18045360437424298,2025-10-28 18:50:20 WIB,marcelia_dini,belet ngising ket mau,
DQVwjiUE6px,17962710738004258,2025-10-28 18:52:16 WIB,marcelia_dini,nek ws ngrti aduan sambikerep dukuh kapsan mati yo kon iku kudu gercep marakno armadamu to wokkaku gk ndue banyu ket isukrtku ndomblong gk ngreken,
DQVwjiUE6px,18054113996649581,2025-10-28 19:22:16 WIB,harianto_eko94,penyakite daerah sambikerep aire pelan teruss sering mati dan gak ada perubahan dari pihak pdam,
DQVwjiUE6px,18407291227143431,2025-10-28 22:24:54 WIB,cholifatussya,dukuh kapasan dr pagi sampe sekarang belum nyala juga,
DQVwjiUE6px,18122168122458989,2025-10-28 22:26:17 WIB,cholifatussya,ayoo pak wes kentekan banyu kabeh iki dukuh kapasan ket isuk sampek saiki gak nyala banyune,
DQVwjiUE6px,17916480939074760,2025-10-29 07:28:00 WIB,albertfebriant,kutisari dari kemarin siang pdam ga nyala?,
DQVwjiUE6px,18040224206686957,2025-10-29 10:28:23 WIB,cholifatussya,alhamdulillah air sudah keluar,
DQVwjiUE6px,18362447146095384,2025-10-29 12:28:45 WIB,anis_roziqi,saya kutisari jugabanyak rumah yg mati oak o,
DQVwjiUE6px,18023395376774099,2025-10-29 12:28:55 WIB,anis_roziqi,mati pak pdam nya,
DQVwjiUE6px,18081309104107558,2025-10-29 13:24:58 WIB,albertfebriant,siang ini baru menyala dan kondisi air masih kotor,
DQVwjiUE6px,18393436234133842,2025-10-29 17:32:52 WIB,lianaharyantini5,sumurwelut mati jg airnya,
DQVwjiUE6px,17989861100853961,2025-10-29 18:49:34 WIB,rys.delight,sumur welut lalarsantri kok juga mati jam 5 tadi gak ada info sebelum nya ya?,
DQVwjiUE6px,17963819511002437,2025-10-30 05:48:19 WIB,hadi.soev,air umbulan mbok ya  di alirkan ke warga jgn perumahan mewah tok,
DP3rWdpExko,18071192612464295,2025-10-19 21:11:28 WIB,af13071997,bayar pdam telat dendae joss laporan dari pagi pdam mati 1 kampung sampai malam belum ada respon,
DP3rWdpExko,17903242779273244,2025-10-19 21:31:25 WIB,af13071997,tambak mayor barat gang 1a warga sudah kehabisan air dari jam 6 sampai skrang blm ada respon dari pdam sudah laporan pihak rt dan warga yg lain,
DP3rWdpExko,18055449719280760,2025-10-19 21:32:40 WIB,af13071997,081259954242 tambak mayor barat gang 1a depan gudang jawa indah tanjungsari,
DP3rWdpExko,17908465860253257,2025-10-20 05:27:20 WIB,af13071997,"gimna min menjelang 2 hari air di rumah"" sudah habis blm ada tindakan apapun",
DQF6EqejkFf,17972987054951095,2025-10-22 08:10:15 WIB,nuri1huda,bersama santri membangun negeri,
DQF6EqejkFf,17962846910995281,2025-10-22 09:35:08 WIB,presarioqalamm,selamat hari santri,
DQF6EqejkFf,18075976922136723,2025-10-22 11:48:57 WIB,evimomsabila,terima kasih perumdam surya sembada,
DQF6EqejkFf,17857410507479712,2025-10-22 11:50:13 WIB,widyarigga,selamat hari santri,
DQDpQlWE97I,18179675422342361,2025-10-21 13:11:01 WIB,shafaardini,kapan selesainya ? pantesan air keci sekalii,
DQDpQlWE97I,18044049353408842,2025-10-21 15:51:03 WIB,onnyfariz,ini beritanya latepost apa salah tanggal? sekarang kan tanggal 21,
DQDpQlWE97I,18414631048118659,2025-10-21 20:50:21 WIB,panti.remaja,kalijaran air nya ko gapernah ngalir yaa tapi bayarnya tetap,
DQDpQlWE97I,17861293176509993,2025-10-21 20:51:16 WIB,joesoeff,sudah menghubungi cs terkait kalijaran airnya tidak mengalir ko sudah 2 hari tidak ada respon yaa?,
DQDpQlWE97I,17879914440409641,2025-10-21 20:51:58 WIB,riyann.dc,tolong minn belom mandi seminggu,
DQDpQlWE97I,18044004086438400,2025-10-21 20:52:59 WIB,guajagobola,iya mas bener kok matian trus ya min kalijaran,
DQDpQlWE97I,18085841378495214,2025-10-21 20:53:10 WIB,st.anfang,kalijaran 2 minggu airnya sulit mengalirsudah menghubungi cswadm dan x tapi kurang gerceptolong respon cepatnya,
DQDpQlWE97I,18103022236720108,2025-10-21 20:54:28 WIB,sir_yannnn,haduh pdam,
DQDpQlWE97I,18038699942494648,2025-10-21 20:54:34 WIB,joesoefflaughter,kak untuk kalijaran sambikrep airnya tidak mengalir mohon bantuannya,
DQDpQlWE97I,18083782124298984,2025-10-21 20:54:59 WIB,kakakumoro_,min air e kalijaran cilik pol kate ados uangel,
DQDpQlWE97I,18538180381004794,2025-10-21 20:57:19 WIB,psm7_smpn20sby,kalijaran min tolong tolong,
DQDpQlWE97I,18061473716416876,2025-10-21 21:10:37 WIB,kkn13pasuruan,njalok tolong min gareng kabeh wes an,
DQDpQlWE97I,18053351183634918,2025-10-21 21:16:07 WIB,joesoeff,minta tolong ga ada air di kalijaran sambikerep,
DQDpQlWE97I,17915249463206736,2025-10-22 06:13:38 WIB,arumanggiarini_,karah mati lagi ya allah wayahe adus budal kerjosekolah loh,
DQDpQlWE97I,17872754652442653,2025-10-22 06:51:46 WIB,annishafs,kak daerah jambangan mati lg airnya kok gaada pemberitahuan ya? saranmu suruh nampung lah kl gaada pemberitahuan mau nampung pake apaaaass duh,
DQDpQlWE97I,17989335674892895,2025-10-22 07:23:03 WIB,laundrysurabaya.bulakbanteng,halo kak ini kenapa ya setiap pagi dan malam gada air kalau sudah semingguan seperti ini kak tolong bantuannya,
DQDpQlWE97I,17896533456337538,2025-10-22 07:32:38 WIB,ote_05,tempurejo banyune mati gak onok banyu blas minn gak ados ikki  mati yho gak ngomong estimasi tgl 15 saiki wes tanggal piro,
DQDpQlWE97I,17953896917892323,2025-10-22 12:42:31 WIB,sir_yannnn,wa en iku ka pegel aku,
