post_id,created_at,username,text,parent_comment_id
DPiRgn6k9BI,2025-11-01 10:42:39 WIB,wii1i,"['pbi', 'mati', 'nyala', 'lancar', 'ga', 'mati']",
DPiRgn6k9BI,2025-11-03 07:14:48 WIB,ikacuby,"['min', 'griya', 'citra', 'asri', 'pdam', 'kemarin', 'pagi', 'ya']",
DPiRgn6k9BI,2025-11-03 18:09:53 WIB,rahul.bahrom,"['min', 'coba', 'daftar', 'situs', 'internal', 'server', 'eror', 'kalo', 'daftar', 'situs', 'promo', 'diskon']",
DPiRgn6k9BI,2025-11-04 14:48:56 WIB,nelchia,"['selamat', 'sore', 'lapor', 'tugas', 'lapang', 'sopir', 'dg', 'nomor polisi', 'foto', 'tera', 'kronologi', 'jam', 'rumah', 'dengar', 'suara', 'berisik', 'mobil', 'molen', 'operasi', 'jemput', 'anak', 'pas', 'pagar', 'pikup', 'milik', 'pdam', 'teriak', 'pindah', 'mobil', 'tsb', 'krn', 'suara', 'berisik', 'mobil', 'pura', 'tuli', 'dengar', 'mobil', 'maju', 'motor', 'rumah', 'tp', 'pulang', 'jemput', 'anak', 'mobil', 'nangkring', 'pas', 'pagar', 'bilang', 'berat', 'mobil', 'tsb', 'nangkring', 'pagar', 'eh', 'maaf', 'ejek', 'ga', 'ganggu', 'motor', 'tsb', 'masuk', 'rumah', 'pagar', 'pindah', 'berat', 'mobil', 'parkir', 'ganggu', 'pintu', 'pilih', 'pintu', 'pagar', 'pasang', 'pdam']",
DPiRgn6k9BI,2025-11-04 14:49:53 WIB,nelchia,"['rugi', 'terima', 'sikap', 'sopir']",
DPiRgn6k9BI,2025-11-04 14:53:57 WIB,nelchia,"['nomor polisi', 'foto', 'kirim']",
DPiRgn6k9BI,2025-11-04 17:05:33 WIB,kakak_mondy_,"['min', 'estimasi', 'proses', 'antri', 'pasang']",
DPiRgn6k9BI,2025-11-04 19:04:20 WIB,bagus_1453,"['surat', 'bank', 'ka', 'min']",
DPiRgn6k9BI,2025-11-04 21:57:42 WIB,nurulazizaahh15,"['kena', 'denda', 'ya', 'min', 'parah', 'sih', 'bayar', 'tidak pernah', 'tanggal', 'tanggal', 'loh', 'denda', 'beberapa ribu', 'ya', 'allah', 'wa', 'solusi', 'tolong', 'balas']",
DPiRgn6k9BI,2025-11-05 07:27:46 WIB,aslkhtl_anyah,"['kah', 'min', 'pasang', 'daya', 'listrik', 'bayar']",
DPiRgn6k9BI,2025-11-05 11:33:37 WIB,bagus_1453,"['foto', 'salin', 'gak', 'ganti', 'pbb', 'ta']",
DPiRgn6k9BI,2025-11-05 15:41:00 WIB,kakak_mondy_,"['nomor', 'daftar', 'pasang']",
DPiRgn6k9BI,2025-11-05 17:16:24 WIB,aslkhtl_anyah,"['biaya', 'kak']",
DPiRgn6k9BI,2025-11-08 11:50:05 WIB,budijuarangaji,"['rumah', 'daerah', 'karah datang', 'tugas', 'pdam', 'program', 'meter', 'program', 'pdam', 'kah', 'tipu']",
DPiRgn6k9BI,2025-11-08 23:05:17 WIB,budijuarangaji,['terima kasih'],
DPiRgn6k9BI,2025-11-09 20:03:15 WIB,umilatifah402,"['mohon', 'info', 'harga', 'air', 'pdam', 'harga', 'kubik']",
DPiRgn6k9BI,2025-11-10 11:17:43 WIB,inces_runy,"['halo', 'min', 'bayar', 'pdam', 'denda tunggak', 'oktober', 'bayar', 'tagih', 'beberapa ribu', 'denda', 'beberapa ribu', 'denda', 'lapor', 'whatsapp', 'surya', 'sembada', 'gak', 'respons', 'kasih', 'bukti', 'bayar', 'oktober', 'november']",
DPiRgn6k9BI,2025-11-10 11:41:39 WIB,futureman850,"['min', 'gali', 'pelihara', 'pipa', 'seng', 'kerja', 'rekan', 'daerah', 'depo', 'lokomotif', 'sidotopo', 'truk', 'perosok', 'malam', 'tabrak', 'daerah', 'seh', 'pagar', 'kayu', 'tanda', 'mbok', 'ojok', 'proyek', 'mari', 'mari']",
DPiRgn6k9BI,2025-11-10 18:59:54 WIB,inces_runy,"['dm', 'min']",
DPiRgn6k9BI,2025-11-11 09:48:29 WIB,panggilnaw,"['dm', 'ku', 'ga', 'balas']",
DPiRgn6k9BI,2025-10-12 07:34:51 WIB,shelomitaayr,"['pdam', 'air', 'hati', 'alir', 'tolong']",
DPiRgn6k9BI,2025-10-12 09:16:25 WIB,shelomitaayr,"['kebraon', 'susah', 'aktivitas']",
DPiRgn6k9BI,2025-10-12 17:15:13 WIB,ifa8416,"['laku', 'gak', 'min']",
DPiRgn6k9BI,2025-10-12 23:38:52 WIB,andini_rahmadwiandini,"['syarat', 'lengkap', 'proses', 'pasang']",
DPiRgn6k9BI,2025-10-13 17:23:11 WIB,ibuk.acid,"['karah', 'mati', 'air', 'jam', 'gak', 'pemberitahuan', 'tayamum']",
DPiRgn6k9BI,2025-10-13 19:40:37 WIB,alicee.veronaaa,"['aju', 'tanggal', 'september', 'rincian', 'tanggal', 'september', 'bayar', 'batas', 'bayar', 'smp', 'oktober', 'harga', 'promo', 'agustus', 'smp', 'september', 'promo']",
DPiRgn6k9BI,2025-10-14 13:37:42 WIB,alicee.veronaaa,"['dm', 'ya', 'kak']",
DPiRgn6k9BI,2025-10-14 14:57:07 WIB,irma.vidy,"['rungkut', 'industri', 'air', 'mati']",
DPiRgn6k9BI,2025-10-15 10:12:41 WIB,supri.mundo,"['pdam', 'air', 'keruh']",
DPiRgn6k9BI,2025-10-15 20:01:41 WIB,ichsanguntur,"['kertaja', 'air']",
DPiRgn6k9BI,2025-10-15 21:58:31 WIB,superdeden_,"['karang', 'menjangan', 'susah', 'air', 'bos']",
DPiRgn6k9BI,2025-10-16 08:16:36 WIB,raatihangraenii,"['tagih', 'pdam', 'lonjak', 'drastis']",
DPiRgn6k9BI,2025-10-16 18:00:59 WIB,roymarten,"['pdam', 'wonorejo', 'rungkut', 'mati']",
DPiRgn6k9BI,2025-10-17 10:18:29 WIB,novia.turrachmah,"['min', 'adu', 'ga', 'gubris', 'ya', 'cs', 'aja', 'tp', 'tugas', 'air', 'mati', 'krn', 'meter', 'bocor', 'ga', 'habis', 'ganti', 'meter']",
DPiRgn6k9BI,2025-10-18 22:47:54 WIB,mam_tutz,"['info', 'ganggu', 'air', 'wilayah', 'babat', 'jerawat', 'pondok', 'benowo', 'indah']",
DPiRgn6k9BI,2025-10-19 04:12:37 WIB,diska_kristiani,"['lapor', 'pdam', 'gara-gara', 'banyu', 'jumat', 'jam', 'jam', 'malam', 'nyala', 'ak', 'paksa', 'g', 'tidur', 'hawa', 'panas', 'badan', 'lengket', 'nyala', 'langsung', 'mandi', 'isi', 'bak', 'air', 'cuci', 'jam', 'subuh', 'jam gin', 'ape', 'tidur', 'bos']",
DPiRgn6k9BI,2025-10-19 09:43:35 WIB,quinthariarh,"['selesai', 'air', 'gak', 'nyala', 'rutinitas', 'pdam', 'akhir pekan', 'air', 'gak', 'nyala']",
DPiRgn6k9BI,2025-10-20 21:39:47 WIB,irwanagatot,"['jalan', 'juwingan', 'air', 'mati', 'gak', 'info', 'mohon', 'informasi', 'mati']",
DPiRgn6k9BI,2025-10-21 16:25:53 WIB,elmidwi_hartanti,"['info', 'sampek', 'tanggal', 'promo']",
DPiRgn6k9BI,2025-10-23 09:08:55 WIB,irishcartenz8,"['karah', 'air', 'mati', 'min', 'pas', 'air']",
DPiRgn6k9BI,2025-10-23 10:03:50 WIB,kokobramiko,"['ruwet', 'bayar', 'gak', 'pasang']",
DPiRgn6k9BI,2025-10-25 14:52:38 WIB,hameedaa71,"['daftar', 'pasang', 'pdam', 'gimana', 'daftar']",
DPiRgn6k9BI,2025-10-26 08:35:02 WIB,rafikaiffah,"['pdam', 'air', 'normal', 'minggu', 'pagi', 'gak', 'nyala', 'wonorejo', 'manuk', 'kulon']",
DPiRgn6k9BI,2025-10-26 18:31:12 WIB,rizamuhammad260491,"['lidah', 'kulon', 'banyu', 'mati']",
DPiRgn6k9BI,2025-10-26 20:28:56 WIB,rizamuhammad260491,"['ga', 'mati', 'kemarin', 'malam']",
DPiRgn6k9BI,2025-10-29 14:56:53 WIB,april.liatri,"['pdam', 'air', 'keruh', 'bau', 'kayak', 'air', 'air', 'bagus', 'jam', 'jam', 'aju', 'komplain', 'pas', 'cek', 'air', 'bersih', 'pas', 'isi', 'jam', 'pagi', 'aja', 'air', 'bau', 'keruh', 'gimana', 'pdam', 'adu', 'tugas', 'sampek', 'bosan', 'rumah']",
DPiRgn6k9BI,2025-10-09 16:08:06 WIB,bakulgedangsusu,"['kebraon', 'air', 'mati']",
DPiRgn6k9BI,2025-10-09 16:09:05 WIB,karunia_ayu_mukti,"['kebraon', 'air', 'mati']",
DPiRgn6k9BI,2025-10-09 16:12:18 WIB,inggit_putri18,"['mati', 'pdam', 'kebraon', 'ga', 'ad', 'pemberitahuan']",
DPiRgn6k9BI,2025-10-10 06:16:36 WIB,mayarini29,"['karah', 'air', 'mati', 'ap', 'efek', 'gorong-gorong', 'bikin', 'sedih', 'masak', 'minggu', 'ganti', 'air', 'wifi', 'mati']",
DPiRgn6k9BI,2025-10-10 11:49:52 WIB,susii_lowati19,"['aju', 'tanggal', 'september', 'pasang', 'pasang']",
DPiRgn6k9BI,2025-10-10 11:51:09 WIB,susii_lowati19,"['tugas', 'kumpul', 'berkas', 'info', 'satu minggu', 'pasang']",
DPiRgn6k9BI,2025-10-11 21:21:09 WIB,sawnturns,"['kebraon', 'mati', 'air']",
DFKccJJPeW_,2025-06-27 00:43:33 WIB,handokomulyoadi,"['pdam', 'nok', 'kampung', 'candi', 'kuwu', 'e', 'dalu', 'dalu', 'kudu', 'melek', 'tiap hari', 'pasang', 'ga', 'tau', 'banyu', 'mancur', 'teko', 'kran', 'ya', 'opo', 'min', 'ben', 'lapor', 'ga', 'tau', 'hasil', 'e', 'karo', 'solusi', 'e', 'jani', 'tok', 'sak', 'ga', 'kembang', 'e']",
DFKccJJPeW_,2025-07-08 20:39:55 WIB,johanliebertttt_,"['pdam', 'rugi', 'keluarga', 'tagih', 'tidak masuk', 'akal', 'mesti', 'alas', 'aja', 'pelampung', 'rusak', 'meter']",
DFKccJJPeW_,2025-07-14 15:15:24 WIB,paul7539459,"['pegawai', 'nama', 'glen', 'putra', 'pradana', 'setiadarma', 'bayar', 'tagih']",
DFKccJJPeW_,2025-07-14 15:22:13 WIB,paul7539459,"['suruh', 'bayar', 'hutang', 'kak']",
DFKccJJPeW_,2025-07-15 12:51:20 WIB,johanliebertttt_,['kesel'],
DFKccJJPeW_,2025-07-16 07:19:52 WIB,mardhairaa_,"['air', 'wilayah', 'bungkal', 'sambikerep', 'mati']",
DFKccJJPeW_,2025-07-22 17:39:40 WIB,kamilaevi,"['min', 'tanggap ganti', 'meter', 'gagal', 'tugas', 'pdam', 'ganti', 'meter', 'rumah', 'daerah', 'surabaya', 'pusat', 'camat lurah', 'bubut', 'air', 'nyala', 'mohon', 'cepat', 'respon']",
DFKccJJPeW_,2025-07-29 10:38:33 WIB,chichit_maharanie_almuchtar,"['daftar', 'pasang', 'g', 'pasang', 'erti', 'mending', 'bor', 'sumur', 'aja']",
DFKccJJPeW_,2025-08-15 17:13:38 WIB,pram_de_loviennalkha,"['wilayah', 'pagesangan', 'ga', 'selesai', 'air', 'mati', 'jam', 'normal']",
DFKccJJPeW_,2025-09-01 13:18:34 WIB,endahhtopa,"['maaf', 'min', 'tarif', 'golong', 'hapus', 'ya', 'rumah', 'tarif', 'golong', 'mahal', 'orang', 'gak', 'rumah', 'rumah', 'belah', 'golong', 'tugas', 'meter', 'keliling', 'tarif', 'golong', 'hapus']",
DFKccJJPeW_,2025-09-01 16:32:46 WIB,srikotiah,"['gila', 'semenjak', 'meter', 'ganti', 'tagih', 'beberapa kali', 'lipat']",
DFKccJJPeW_,2025-09-01 18:16:52 WIB,srikotiah,"['uda', 'dm', 'uda', 'chat', 'whatsapp', 'uda', 'telfon', 'respon']",
DFKccJJPeW_,2025-09-18 15:47:20 WIB,nurulwaki,"['wilayah', 'lidah', 'kulon', 'dukuh', 'sepat', 'remaja', 'meter', 'pdam']",
DFKccJJPeW_,2025-09-18 15:48:48 WIB,nurulwaki,"['remaja', 'ganti', 'meter', 'putar', 'cepat']",
DFKccJJPeW_,2025-09-20 15:12:54 WIB,dougmiddlee_,"['tolong', 'pdam', 'surabaya', 'ganti', 'kayak', 'sidoarjo', 'bening', 'segar', 'adem', 'surabaya', 'keruh', 'anti']",
DFKccJJPeW_,2025-10-10 06:33:39 WIB,primadia_amanda,"['pagi', 'air', 'daerah', 'karah', 'mati', 'pemberitahuan', 'ya']",
DFKccJJPeW_,2025-10-14 15:51:52 WIB,jastipbahagia,"['air', 'mati', 'gimana', 'min']",
DFKccJJPeW_,2025-10-15 00:50:45 WIB,shafaardini,"['air', 'mati', 'wisma', 'pagesangan', 'pemberitahuan', 'mati']",
DFKccJJPeW_,2025-10-19 10:36:23 WIB,kris_acenk,"['barusan', 'rumah', 'tugas', 'pdam', 'tuju', 'ganti', 'meter', 'pdam', 'surat', 'tugas', 'beliau', 'foto', 'orang', 'kendara', 'surat', 'tugas', 'langsung', 'pergi', 'alas', 'rumit', 'bongkar']",
DFKccJJPeW_,2025-10-22 19:36:51 WIB,putridaniarw,"['simo', 'tambaan', 'barusan', 'mertua', 'tugas', 'abal', 'suruh', 'ganti', 'meter']",
DFKccJJPeW_,2025-10-27 13:59:14 WIB,astrichanteratai,"['meter', 'ganti']",
DFKccJJPeW_,2025-10-27 20:47:59 WIB,ekypradana,"['tugas', 'cek', 'meter', 'salah', 'langgan']",
DFKccJJPeW_,2025-11-11 14:12:01 WIB,sholikinwatanabe,"['remaja', 'meter', 'wilayah', 'rungkut']",
DFKccJJPeW_,2025-11-12 13:40:47 WIB,sholikinwatanabe,"['min', 'makasih', 'informasi', 'gak', 'info', 'kait', 'rt rw', 'takut', 'modus', 'tipu', 'kemarin', 'curiga', 'pas', 'orang', 'ganti', 'meter', 'air', 'untung', 'pas', 'spk', 'id', 'kartu']",
DFKccJJPeW_,2025-11-14 06:17:50 WIB,kanawaaan,"['pdam', 'anjing', 'ari', 'ga', 'nyala', 'minggu', 'mandi', 'ga', 'sekolah', 'ni', 'gimana', 'lu', 'bego', 'kali', 'ya', 'pdam', 'benah', 'doang', 'mati', 'ga', 'kasihan', 'ama', 'ga', 'sekolah', 'gara-gara', 'air', 'mati', 'mandi']",
DFKccJJPeW_,2025-04-30 15:44:23 WIB,sismianah,"['terima kasih', 'layan']",
DFKccJJPeW_,2025-04-30 22:25:09 WIB,diandrawulan113,"['kalijudan', 'kadang', 'nyala', 'kadang', 'mati', 'emang', 'daerah', 'imbas', 'd', 'kalijudan']",
DFKccJJPeW_,2025-05-04 10:49:59 WIB,mc_rinov,"['pemberitahuan', 'resmi', 'kalo', 'atur', 'kos', 'kamar', 'kena', 'tarif', 'akal', 'tugas', 'aja', 'kalo', 'kos', 'hasil', 'gitu', 'ganti', 'kamar', 'kamar']",
DFKccJJPeW_,2025-05-06 11:45:05 WIB,achmad_syarifudin91,"['air', 'pdam', 'kotor', 'd', 'awat', 'masak', 'usaha', 'daerah', 'air', 'minum', 'air', 'minum', 'mandi', 'aja', 'layak', 'pasang', 'filter', 'micron', 'hasil']",
DFKccJJPeW_,2025-05-14 10:47:37 WIB,firdaulyh,"['gimana', 'si', 'hubung', 'layan', 'adu', 'minggu', 'tindak']",
DFKccJJPeW_,2025-05-15 10:25:34 WIB,achmad_vetty_fino,"['biaya', 'retribusi', 'ya']",
DFKccJJPeW_,2025-05-16 11:18:50 WIB,reika.id,"['tagih', 'ya', 'normal', 'maksimal', 'beberapa ribu', 'bengkak', 'beberapa ribu', 'sekian', 'rusa', 'pelampung', 'tandon', 'tagih', 'beberapa ribu']",
DFKccJJPeW_,2025-05-18 16:31:34 WIB,mohcatur,"['kalilom', 'lor', 'timur', 'gang', 'air', 'gak', 'masuk', 'duh', 'susah']",
DFKccJJPeW_,2025-05-18 16:32:38 WIB,mohcatur,"['pdam', 'kalilom', 'lor', 'timur', 'gang', 'aduh', 'susah', 'komplain', 'aduh']",
DFKccJJPeW_,2025-05-19 13:51:09 WIB,rahmawati__r,"['barusan', 'oknum', 'pegawai', 'pdam', 'sesuai', 'sop', 'tolong', 'wilayah', 'kebraon', 'pantau', 'sesuai', 'sop', 'pdam', 'video', 'bukti', 'bilang', 'mohon', 'ketat', 'tugas', 'lapang', 'konsumen', 'pdam', 'pusat']",
DFKccJJPeW_,2025-05-20 11:41:24 WIB,kang_min_pcn,"['halo', 'hot', 'salur', 'hubingi', 'coba', 'kali', 'satu minggu', 'menu', 'sibuk', 'konfirmasi', 'survei']",
DFKccJJPeW_,2025-05-20 13:42:35 WIB,elok_praptiningsih,"['iya', 'banget', 'gin', 'kejut', 'tagih', 'lipat', 'lipat', 'kena']",
DFKccJJPeW_,2025-05-23 21:51:09 WIB,papowbaby,"['tangan', 'wa', 'dm']",
DFKccJJPeW_,2025-05-25 09:50:54 WIB,rrosedee,"['halo', 'pdam', 'daerah', 'simomulyo', 'mati', 'alir', 'air', 'pemberitahuan', 'ya']",
DFKccJJPeW_,2025-05-25 09:51:39 WIB,rrosedee,"['sabtu', 'malam', 'minggu', 'tanggal', 'mei', 'nyala']",
DFKccJJPeW_,2025-05-25 09:52:20 WIB,rrosedee,"['lapor', 'hotline', 'tugas', 'tolong', 'rwspons']",
DFKccJJPeW_,2025-05-26 11:13:15 WIB,fatimah_imey93,"['min', 'pasang', 'survei', 'minggu', 'ga']",
DFKccJJPeW_,2025-05-28 16:25:16 WIB,yuliarahmayr,"['gimana', 'min', 'wonosari', 'bulak', 'banteng', 'air', 'mati', 'haduhhh-']",
DFKccJJPeW_,2025-05-31 09:28:08 WIB,permenkaki500,"['tolong', 'karyawan', 'nama', 'imam', 'bayar', 'hutang']",
DFKccJJPeW_,2025-06-03 15:30:16 WIB,albaniraditya.ss,"['masak', 'bayar', 'biaya', 'admin', 'harga', 'gila']",
DFKccJJPeW_,2025-06-07 01:17:03 WIB,triswanhars,"['antri', 'survey', 'status', 'ganti', 'alamat', 'ketemu', 'suruh', 'hubung', 'wa', 'bot', 'pas', 'aju', 'pin', 'lokasi', 'nomer', 'rumah', 'gak', 'ketemu', 'gak', 'niat', 'banget', 'wtf', 'cek', 'dm', 'min']",
DFKccJJPeW_,2025-06-08 14:25:36 WIB,karinabeautysafira,"['barusan', 'tugas', 'pdam', 'rumah', 'dg', 'tuju', 'remaja', 'meter', 'tugas', 'surat', 'tugas', 'pakai', 'kartu identitas', 'remaja', 'meter', 'air', 'wilayah', 'lurah', 'nginden', 'jangkung']",
DFKccJJPeW_,2025-06-09 17:32:12 WIB,ikha.y16,"['komplain', 'tagih', 'air', 'ya']",
DFKccJJPeW_,2025-06-09 17:33:39 WIB,ikha.y16,"['tagih', 'air', 'ya']",
DFKccJJPeW_,2025-06-10 08:14:11 WIB,im_happy1617,"['pdam', 'kota', 'bogor', 'tolong', 'biar', 'pagi', 'sore', 'ga', 'mati', 'air', 'gak']",
DFKccJJPeW_,2025-06-13 13:06:34 WIB,ekypradana,"['layan', 'perintah', 'modern', 'lapang', 'jaman', 'majapahit', 'tagih', 'nomor', 'layan', 'stagnan']",
DFKccJJPeW_,2025-06-13 14:45:06 WIB,ekypradana,"['telpon', 'sibuk']",
DFKccJJPeW_,2025-06-13 22:21:52 WIB,arifwardani27,"['malam', 'pdam', 'surabaya', 'aju', 'adu', 'meter', 'air', 'suruh', 'bayar', 'bayar', 'gak', 'respons', 'ya', 'whatsapp sudah', 'minggu', 'bayar', 'gak', 'tugas', 'uang', 'bayar', 'kemarin', 'kemanaminta', 'tolong', 'tindak']",
DFKccJJPeW_,2025-06-15 17:37:43 WIB,beruangkentut01,"['kebraon', 'air', 'mati', 'ya']",
DFKccJJPeW_,2025-06-15 17:40:18 WIB,wennyisnaeni,"['malam', 'wilayah', 'balas', 'klumprik pondok', 'maritim', 'pdam', 'mati', 'pemberitahuan', 'to']",
DFKccJJPeW_,2025-06-15 17:59:00 WIB,arumdewi06,"['air', 'mati', 'area', 'dukuh', 'pakis', 'gak', 'pemberitahuan', 'sih', 'min']",
DFKccJJPeW_,2025-06-15 18:09:49 WIB,susanti.efi84,"['halo', 'pdam', 'wilayah', 'babatan', 'camat', 'wiyung', 'air', 'mati', 'alir']",
DFKccJJPeW_,2025-06-15 18:53:28 WIB,hendy_dwihari,"['selamat', 'malam', 'daerah', 'putat', 'jaya', 'air', 'kendala']",
DFKccJJPeW_,2025-06-18 08:37:06 WIB,assyahh5,"['maaf', 'min', 'ganti', 'meter', 'bayar', 'ya']",
DFKccJJPeW_,2025-04-11 06:16:42 WIB,tiara_180319,"['pasang', 'survei', 'komplain', 'cs', 'whatsapp', 'wa', 'gak', 'tanggap']",
DFKccJJPeW_,2025-04-11 10:04:43 WIB,tiara_180319,"['terima', 'kasih']",
DFKccJJPeW_,2025-04-12 15:06:26 WIB,leonidas_alexanders_strongest,"['alir', 'air', 'mojo', 'tindak', 'kantor']",
DFKccJJPeW_,2025-04-13 17:57:29 WIB,dianto0996,"['maaf', 'ni', 'air', 'pdam', 'daerah', 'surabaya', 'wiyung', 'kotor', 'minggu', 'tolong', 'cek', 'kondisi', 'tandon', 'stok', 'air', 'terima kasih']",
DFKccJJPeW_,2025-04-20 19:44:40 WIB,shicya_cute,"['min', 'puter', 'pdam', 'dol', 'adu', 'ya']",
DFKccJJPeW_,2025-04-21 08:24:24 WIB,faizahindryna,"['pdam', 'ga', 'waras', 'tagih', 'raya', 'drastis', 'tugas', 'salah', 'catat', 'tulis', 'gila', 'tagih', 'beberapa ribu', 'gila', 'ngawur', 'orang', 'rumah', 'isi', 'orang', 'bocor', 'kolam', 'renang', 'air', 'pake', 'mandi', 'saka', 'cuci', 'baju', 'tagih', 'mei', 'kemarin', 'beberapa ribu', 'gila']",
DFKccJJPeW_,2025-04-21 14:50:33 WIB,niarizkyy,"['tugas', 'pdam', 'rumah', 'seragam', 'resmi', 'pdam', 'remaja', 'meter', 'lurah', 'dukuh', 'tanggal']",
DFKccJJPeW_,2025-04-21 19:58:19 WIB,harry_loe,"['aju', 'surat', 'berat', 'tagih', 'januari', 'gak', 'tanggap', 'tagih', 'gara-gara', 'meter', 'pdam', 'rusak', 'langgan', 'bayar', 'tagih', 'kelas', 'usaha', 'daerah', 'gak', 'profesional', 'gin']",
DFKccJJPeW_,2025-04-21 21:12:50 WIB,harry_loe,"['dm', 'telpon', 'cs', 'iya', 'kalo', 'serius', 'up']",
DFKccJJPeW_,2025-04-22 12:09:23 WIB,shicya_cute,"['iya', 'stop', 'kran', 'puter', 'meter', 'air', 'telepon', 'call', 'center', 'pdam', 'aktif', 'telepon']",
DFKccJJPeW_,2025-04-22 19:58:28 WIB,shicya_cute,"['whatsapp', 'center', 'pdam', 'respons', 'ganti', 'stop keran', 'harga']",
DFKccJJPeW_,2025-04-22 20:33:43 WIB,essazulfikarsalas,"['halo', 'kak', 'selamat', 'malam', 'maaf', 'ganggu', 'keluh', 'kait', 'alir', 'air', 'pdam', 'wilayah', 'tinggal', 'daerah', 'putih', 'makam', 'blk', 'e num', 'air', 'alir', 'malam', 'pagi', 'sore', 'alir', 'air', 'sulit', 'aktivitas', 'rumah', 'tangga', 'tekan', 'air', 'masuk', 'rumah', 'lupa', 'tutup', 'katup', 'pipa', 'air', 'tandon', 'sedot', 'habis', 'duga', 'sistem', 'distribusi', 'air', 'lingkung', 'skema', 'seri', 'paralel', 'alir', 'air', 'stabil', 'sedia', 'jam']",
DFKccJJPeW_,2025-04-22 22:07:37 WIB,ainunnadifah22,"['tagih', 'masuk', 'akal', 'kelas', 'tarif', 'pindah', 'ya', 'info', 'ga', 'langsung', 'harga', 'pdam', 'harga', 'beberapa ribu', 'masuk', 'beberapa ribu', 'usaha', 'kampung', 'untung']",
DFKccJJPeW_,2025-04-23 09:21:26 WIB,esuhar1,"['air', 'pdam', 'daerah', 'jemurwonosari', 'pagi', 'mati', 'sore', 'kotor', 'tolong', 'd', 'cek']",
DFKccJJPeW_,2025-04-24 08:59:27 WIB,hermawan_soekadi,"['lot', 'pdam', 'q', 'minggu', 'lapor', 'meter', 'q', 'mati', 'n', 'banyu', 'e', 'tangan']",
DFKccJJPeW_,2025-04-24 09:01:08 WIB,hermawan_soekadi,"['ajak', 'kopi', 'lak', 'ketemu', 'q', 'bah', 'asli', 'bah', 'tidak rumit', 'sikat', 'langsung', 'prei', 'ruwet']",
DFKccJJPeW_,2025-04-24 10:51:48 WIB,hermawan_soekadi,['mari'],
DFKccJJPeW_,2025-04-24 10:53:07 WIB,hermawan_soekadi,"['mari', 'baca', 'dm', 'q', 'n', 'langsung', 'gerak']",
DFKccJJPeW_,2025-04-24 22:46:59 WIB,bakoelkopi_sby,"['retribusi', 'beberapa ribu', 'kampung', 'ya']",
DFKccJJPeW_,2025-04-25 19:16:56 WIB,novandi_dwi,"['tolong', 'tenggumung', 'wetan', 'gang', 'garuda', 'mati', 'tolong', 'tindak']",
DFKccJJPeW_,2025-04-27 09:26:16 WIB,maykliray,"['dds', 'e', 'g']",
DFKccJJPeW_,2025-04-28 00:08:03 WIB,diandrawulan113,"['air', 'd', 'kalijudan', 'mati']",
