post_id,comment_id,created_at,username,text,parent_comment_id
DPiRgn6k9BI,18105870148620168,2025-10-31 10:06:07 WIB,matokebenny,"['kali', 'kirim', 'komplain', 'langsung', 'pecat', 'tugas']",
DPiRgn6k9BI,18066294245579689,2025-10-31 16:44:04 WIB,opera8176,[],
DPiRgn6k9BI,18100221883580735,2025-11-01 04:14:31 WIB,wien_reyki,"['pbi', 'pondok', 'benowo', 'indah', 'pdam', 'mati']",
DPiRgn6k9BI,18143859607438040,2025-11-01 10:42:39 WIB,wii1i,"['pbi', 'mati', 'baru', 'nyala', 'lancar', 'sampai', 'mati']",
DPiRgn6k9BI,17987069660903819,2025-11-03 07:14:48 WIB,ikacuby,"['griya', 'citra', 'asri', 'pdam', 'kecil', 'pagi', 'sampai']",
DPiRgn6k9BI,18047983175384701,2025-11-03 18:09:53 WIB,rahul.bahrom,"['coba', 'daftar', 'situs', 'internal', 'server', 'eror', 'daftar', 'situs', 'dapat', 'promo', 'diskon']",
DPiRgn6k9BI,17874126045442667,2025-11-04 14:48:56 WIB,nelchia,"['sore', 'lapor', 'tugas', 'lapang', 'sopir', 'nomor', 'polisi', 'foto', 'tera', 'kronologi', 'sekitar', 'rumah', 'dengar', 'suara', 'berisik', 'mobil', 'molen', 'operasi', 'jemput', 'anak', 'pagar', 'ada', 'pikup', 'milik', 'pdam', 'sampai', 'teriak', 'pindah', 'mobil', 'suara', 'berisik', 'mobil', 'pura', 'tuli', 'tidak_dengar', 'mobil', 'maju', 'motor', 'bisa', 'keluar', 'rumah', 'pulang', 'jemput', 'anak', 'mobil', 'nangkring', 'pagar', 'bilang', 'berat', 'mobil', 'nangkring', 'pagar', 'bukan', 'ejek', 'ganggu', 'bisa', 'motor', 'masuk', 'rumah', 'pagar', 'pindah', 'berat', 'mobil', 'bisa', 'parkir', 'ganggu', 'pintu', 'pilih', 'pintu', 'pagar', 'bukan', 'pasang', 'pdam']",
DPiRgn6k9BI,18057823214253535,2025-11-04 14:49:53 WIB,nelchia,"['rugi', 'sikap', 'sopir']",
DPiRgn6k9BI,18080173868035239,2025-11-04 14:53:57 WIB,nelchia,"['nomor', 'polisi', 'foto', 'kirim']",
DPiRgn6k9BI,18084581317786187,2025-11-04 17:05:33 WIB,kakak_mondy_,"['estimasi', 'lama', 'proses', 'antri', 'pasang']",
DPiRgn6k9BI,18107346754716909,2025-11-04 19:04:20 WIB,bagus_1453,"['surat', 'bank', 'bisa']",
DPiRgn6k9BI,18133738858475969,2025-11-04 21:57:42 WIB,nurulazizaahh15,"['denda', 'parah', 'bayar', 'tidak_tanggal', 'tanggal', 'denda', 'ribu', 'whatsapp', 'tidak_ada', 'solusi', 'tanggap']",
DPiRgn6k9BI,18026169887570510,2025-11-05 07:27:46 WIB,aslkhtl_anyah,"['benar', 'pasang', 'baru', 'daya', 'listrik', 'bayar']",
DPiRgn6k9BI,17969963453810802,2025-11-05 11:33:37 WIB,bagus_1453,"['foto', 'salin', 'tidak_ada', 'ganti', 'pbb', 'bisa']",
DPiRgn6k9BI,18101363578735879,2025-11-05 15:41:00 WIB,kakak_mondy_,"['nomor', 'daftar', 'pasang', 'baru']",
DPiRgn6k9BI,18049486442342341,2025-11-05 17:16:24 WIB,aslkhtl_anyah,"['ada', 'biaya', 'tambah']",
DPiRgn6k9BI,18066265124570802,2025-11-08 11:50:05 WIB,budijuarangaji,"['rumah', 'daerah', 'karah', 'datang', 'tugas', 'pdam', 'ada', 'program', 'baru', 'meter', 'program', 'pdam', 'tipu']",
DPiRgn6k9BI,18056812037282637,2025-11-08 23:05:17 WIB,budijuarangaji,[],
DPiRgn6k9BI,17898550725325348,2025-11-09 20:03:15 WIB,umilatifah402,"['mohon', 'informasi', 'harga', 'pdam', 'harga', 'kubik']",
DPiRgn6k9BI,18098348353746423,2025-11-10 11:17:43 WIB,inces_runy,"['bayar', 'pdam', 'ada', 'denda', 'tunggak', 'oktober', 'bayar', 'tagih', 'ribu', 'denda', 'ribu', 'denda', 'lapor', 'whatsapp', 'surya', 'sembada', 'tidak_respons', 'bukti', 'bayar', 'oktober', 'november']",
DPiRgn6k9BI,18298160761281079,2025-11-10 11:41:39 WIB,futureman850,"['gali', 'pelihara', 'pipa', 'kerja', 'rekan', 'daerah', 'tiga', 'depo', 'lokomotif', 'sidotopo', 'truk', 'perosok', 'malam', 'ada', 'tabrak', 'daerah', 'ada', 'pagar', 'kayu', 'tanda', 'lama', 'lama', 'proyek', 'tidak_mari', 'mari']",
DPiRgn6k9BI,18315665242223286,2025-11-10 18:59:54 WIB,inces_runy,['dm'],
DPiRgn6k9BI,18092241079885370,2025-11-11 09:48:29 WIB,panggilnaw,"['dm', 'tanggap']",
DPiRgn6k9BI,17891462820349844,2025-10-12 07:34:51 WIB,shelomitaayr,"['pdam', 'hati', 'nyala', 'baik']",
DPiRgn6k9BI,18081902578980188,2025-10-12 09:16:25 WIB,shelomitaayr,"['kebraon', 'susah', 'aktivitas']",
DPiRgn6k9BI,18061812683528271,2025-10-12 17:15:13 WIB,ifa8416,"['laku', 'tidak']",
DPiRgn6k9BI,18084842993508138,2025-10-12 23:38:52 WIB,andini_rahmadwiandini,"['syarat', 'lengkap', 'lama', 'proses', 'pasang']",
DPiRgn6k9BI,18109465444572512,2025-10-13 17:23:11 WIB,ibuk.acid,"['karah', 'mati', 'tidak_ada', 'pemberitahuan', 'tayamum']",
DPiRgn6k9BI,18135874240456520,2025-10-13 19:40:37 WIB,alicee.veronaaa,"['aju', 'tanggal', 'september', 'baru', 'keluar', 'rincian', 'tanggal', 'september', 'bayar', 'batas', 'bayar', 'smp', 'oktober', 'harga', 'promo', 'agustus', 'smp', 'september', 'ada', 'promo']",
DPiRgn6k9BI,17933216441979408,2025-10-14 13:37:42 WIB,alicee.veronaaa,['dm'],
DPiRgn6k9BI,18530769811009655,2025-10-14 14:57:07 WIB,irma.vidy,"['rungkut', 'industri', 'mati']",
DPiRgn6k9BI,18026238395754494,2025-10-15 10:12:41 WIB,supri.mundo,"['pdam', 'kotor']",
DPiRgn6k9BI,18074431199147610,2025-10-15 20:01:41 WIB,ichsanguntur,"['kertajaya', 'kecil', 'tidak']",
DPiRgn6k9BI,18054056525645464,2025-10-15 21:58:31 WIB,superdeden_,"['karang', 'menjangan', 'susah', 'bos']",
DPiRgn6k9BI,18077846408281573,2025-10-16 08:16:36 WIB,raatihangraenii,"['tagih', 'pdam', 'lonjak', 'drastis']",
DPiRgn6k9BI,18361333459082896,2025-10-16 18:00:59 WIB,roymarten,"['pdam', 'wonorejo', 'rungkut', 'mati']",
DPiRgn6k9BI,17854164321556264,2025-10-17 10:18:29 WIB,novia.turrachmah,"['adu', 'gubris', 'cs', 'tidak_ada', 'tugas', 'datang', 'mati', 'hari', 'meter', 'bocor', 'habis', 'ganti', 'meter', 'masalah']",
DPiRgn6k9BI,18107030353607416,2025-10-18 22:47:54 WIB,mam_tutz,"['informasi', 'ganggu', 'daerah', 'babat', 'jerawat', 'pondok', 'benowo', 'indah']",
DPiRgn6k9BI,17950743605904407,2025-10-19 04:12:37 WIB,diska_kristiani,"['lapor', 'pdam', 'gara-gara', 'jumat', 'sampai', 'malam', 'baru', 'nyala', 'paksa', 'tidak_tidur', 'hawa', 'panas', 'badan', 'lengket', 'nyala', 'langsung', 'mandi', 'isi', 'bak', 'cuci', 'subuh', 'baru', 'tidur', 'bos']",
DPiRgn6k9BI,18001560917667584,2025-10-19 09:43:35 WIB,quinthariarh,"['perbaikan', 'mati', 'rutinitas', 'pdam', 'pekan', 'mati']",
DPiRgn6k9BI,18069617438194442,2025-10-20 21:39:47 WIB,irwanagatot,"['jalan', 'juwingan', 'mati', 'tidak_ada', 'informasi', 'mohon', 'informasi', 'sampai', 'mati']",
DPiRgn6k9BI,18076846397137002,2025-10-21 16:25:53 WIB,elmidwi_hartanti,"['informasi', 'sampai', 'tanggal', 'promo']",
DPiRgn6k9BI,18084210139801347,2025-10-23 09:08:55 WIB,irishcartenz8,"['karah', 'mati', 'tidak_punya']",
DPiRgn6k9BI,17895459735342967,2025-10-23 10:03:50 WIB,kokobramiko,"['rumit', 'bayar', 'tidak_pasang', 'bulan']",
DPiRgn6k9BI,18096771460773983,2025-10-25 14:52:38 WIB,hameedaa71,"['daftar', 'pasang', 'pdam', 'daftar']",
DPiRgn6k9BI,18061043894166410,2025-10-26 08:35:02 WIB,rafikaiffah,"['pdam', 'normal', 'minggu', 'pagi', 'mati', 'wonorejo', 'manuk', 'kulon']",
DPiRgn6k9BI,17915692383071622,2025-10-26 18:31:12 WIB,rizamuhammad260491,"['lidah', 'kulon', 'mati', 'hari']",
DPiRgn6k9BI,18098183989747717,2025-10-26 20:28:56 WIB,rizamuhammad260491,"['ada', 'perbaikan', 'mati', 'malam']",
DPiRgn6k9BI,17862035121513249,2025-10-29 14:56:53 WIB,april.liatri,"['pdam', 'baik', 'kotor', 'bau', 'kayak', 'bagus', 'aju', 'komplain', 'cek', 'bersih', 'isi', 'pagi', 'bau', 'kotor', 'pdam', 'adu', 'tugas', 'sampai', 'bosan', 'rumah']",
DPiRgn6k9BI,17986070570888366,2025-10-09 16:08:06 WIB,bakulgedangsusu,"['kebraon', 'mati']",
DPiRgn6k9BI,18375907627199811,2025-10-09 16:09:05 WIB,karunia_ayu_mukti,"['kebraon', 'mati']",
DPiRgn6k9BI,18535044238056913,2025-10-09 16:12:18 WIB,inggit_putri18,"['mati', 'pdam', 'kebraon', 'bisa', 'ada', 'pemberitahuan']",
DPiRgn6k9BI,18077103407116272,2025-10-10 06:16:36 WIB,mayarini29,"['karah', 'mati', 'ada', 'efek', 'gorong-gorong', 'bikin', 'sedih', 'masak', 'minggu', 'ganti', 'wifi', 'mati']",
DPiRgn6k9BI,18121471204519568,2025-10-10 11:49:52 WIB,susii_lowati19,"['aju', 'tanggal', 'september', 'sampai', 'ada', 'pasang', 'ada', 'pasang']",
DPiRgn6k9BI,18026508884546362,2025-10-10 11:51:09 WIB,susii_lowati19,"['tugas', 'kumpul', 'berkas', 'informasi', 'minggu', 'pasang']",
DPiRgn6k9BI,18077195474121687,2025-10-11 21:21:09 WIB,sawnturns,"['kebraon', 'mati']",
DFKccJJPeW_,18070492025485104,2025-06-27 00:43:33 WIB,handokomulyoadi,"['pdam', 'nok', 'kampung', 'candi', 'kuwu', 'baru', 'keluar', 'dalu', 'dalu', 'melek', 'pasang', 'mancur', 'teko', 'keran', 'lapor', 'ada', 'hasil', 'solusi', 'jani', 'sampai', 'ada', 'kembang']",
DFKccJJPeW_,18074382841760788,2025-07-08 20:39:55 WIB,johanliebertttt_,"['pdam', 'rugi', 'keluarga', 'tagih', 'tidak_masuk', 'akal', 'mesti', 'alas', 'ada', 'pelampung', 'rusak', 'meter']",
DFKccJJPeW_,17967879521922414,2025-07-14 15:15:24 WIB,paul7539459,"['sampai', 'pegawai', 'nama', 'putra', 'pradana', 'bayar', 'tagih']",
DFKccJJPeW_,18520424494006782,2025-07-14 15:22:13 WIB,paul7539459,"['suruh', 'bayar', 'hutang']",
DFKccJJPeW_,18276440848277716,2025-07-15 12:51:20 WIB,johanliebertttt_,['kesel'],
DFKccJJPeW_,18016620065738571,2025-07-16 07:19:52 WIB,mardhairaa_,"['daerah', 'bungkal', 'sambikerep', 'mati']",
DFKccJJPeW_,18354998677152181,2025-07-22 17:39:40 WIB,kamilaevi,"['tanggap', 'ganti', 'meter', 'gagal', 'ada', 'tugas', 'pdam', 'ganti', 'meter', 'rumah', 'daerah', 'surabaya', 'pusat', 'camat', 'lurah', 'bubut', 'mati', 'mohon', 'cepat', 'tanggap']",
DFKccJJPeW_,17973345965908637,2025-07-29 10:38:33 WIB,chichit_maharanie_almuchtar,"['daftar', 'pasang', 'baru', 'tidak_pasang', 'erti', 'mending', 'bor', 'sumur', 'lama']",
DFKccJJPeW_,18067700852152998,2025-08-15 17:13:38 WIB,pram_de_loviennalkha,"['daerah', 'pagesangan', 'sekitar', 'mati', 'normal']",
DFKccJJPeW_,18531711040047733,2025-09-01 13:18:34 WIB,endahhtopa,"['harga', 'golong', 'hapus', 'rumah', 'harga', 'golong', 'mahal', 'orang', 'tidak_rumah', 'rumah', 'belah', 'golong', 'tugas', 'meter', 'keliling', 'harga', 'golong', 'hapus']",
DFKccJJPeW_,18381732283133190,2025-09-01 16:32:46 WIB,srikotiah,"['gila', 'semenjak', 'meter', 'ganti', 'tagih', 'kali', 'lipat']",
DFKccJJPeW_,18045000242647838,2025-09-01 18:16:52 WIB,srikotiah,"['dm', 'chat', 'whatsapp', 'telepon', 'tidak_ada', 'tanggap']",
DFKccJJPeW_,18111269683555499,2025-09-18 15:47:20 WIB,nurulwaki,"['daerah', 'lidah', 'kulon', 'dukuh', 'sepat', 'ada', 'remaja', 'meter', 'pdam']",
DFKccJJPeW_,18050399930280996,2025-09-18 15:48:48 WIB,nurulwaki,"['ada', 'remaja', 'ganti', 'meter', 'putar', 'cepat']",
DFKccJJPeW_,18097573228629802,2025-09-20 15:12:54 WIB,dougmiddlee_,"['pdam', 'surabaya', 'ganti', 'kayak', 'sidoarjo', 'bening', 'segar', 'adem', 'surabaya', 'kotor', 'anti']",
DFKccJJPeW_,17907711219253922,2025-10-10 06:33:39 WIB,primadia_amanda,"['pagi', 'daerah', 'karah', 'mati', 'tidak_ada', 'pemberitahuan', 'ada']",
DFKccJJPeW_,18065666348584248,2025-10-14 15:51:52 WIB,jastipbahagia,['mati'],
DFKccJJPeW_,18530498074034799,2025-10-15 00:50:45 WIB,shafaardini,"['mati', 'wisma', 'pagesangan', 'tidak_ada', 'pemberitahuan', 'mati']",
DFKccJJPeW_,18161801212382874,2025-10-19 10:36:23 WIB,kris_acenk,"['barusan', 'rumah', 'datang', 'aku', 'tugas', 'pdam', 'tuju', 'ganti', 'meter', 'pdam', 'surat', 'tugas', 'beliau', 'tidak_bisa', 'tunjuk', 'foto', 'orang', 'kendara', 'tidak_bisa', 'tunjuk', 'surat', 'tugas', 'langsung', 'pergi', 'alas', 'rumit', 'bongkar']",
DFKccJJPeW_,18362591113088101,2025-10-22 19:36:51 WIB,putridaniarw,"['simo', 'tambaan', 'barusan', 'mertua', 'datang', 'tugas', 'abal', 'suruh', 'ganti', 'meter']",
DFKccJJPeW_,18152952691413527,2025-10-27 13:59:14 WIB,astrichanteratai,"['meter', 'lama', 'ganti']",
DFKccJJPeW_,18004085945660097,2025-10-27 20:47:59 WIB,ekypradana,"['tidak_ada', 'tugas', 'datang', 'cek', 'meter', 'salah', 'langgan']",
DFKccJJPeW_,18511415704067836,2025-11-11 14:12:01 WIB,sholikinwatanabe,"['ada', 'remaja', 'meter', 'daerah', 'rungkut']",
DFKccJJPeW_,17857713609552896,2025-11-12 13:40:47 WIB,sholikinwatanabe,"['informasi', 'tidak_ada', 'informasi', 'kait', 'rt', 'rw', 'takut', 'modus', 'tipu', 'curiga', 'ada', 'orang', 'ganti', 'meter', 'untung', 'spk', 'id', 'kartu', 'ada']",
DFKccJJPeW_,17901523542166661,2025-11-14 06:17:50 WIB,kanawaaan,"['pdam', 'ari', 'nyala', 'sampai', 'minggu', 'tidak_bisa', 'mandi', 'bisa', 'sekolah', 'lu', 'bego', 'kali', 'pdam', 'ada', 'benah', 'doang', 'mati', 'kasihan', 'ama', 'tidak_bisa', 'sekolah', 'gara-gara', 'mati', 'mandi']",
DFKccJJPeW_,17998845686784208,2025-04-30 15:44:23 WIB,sismianah,['layan'],
DFKccJJPeW_,17997031535792842,2025-04-30 22:25:09 WIB,diandrawulan113,"['kalijudan', 'kadang', 'nyala', 'kadang', 'mati', 'ada', 'perbaikan', 'lama', 'daerah', 'baik', 'imbas', 'lama', 'kalijudan']",
DFKccJJPeW_,18052285547197964,2025-05-04 10:49:59 WIB,mc_rinov,"['pemberitahuan', 'resmi', 'atur', 'kos', 'kamar', 'harga', 'akal', 'tugas', 'kira', 'punya', 'kos', 'hasil', 'ganti', 'kamar', 'bukan', 'kamar']",
DFKccJJPeW_,18107650747497694,2025-05-06 11:45:05 WIB,achmad_syarifudin91,"['pdam', 'kotor', 'tidak_awat', 'masak', 'usaha', 'daerah', 'minum', 'minum', 'mandi', 'tidak_layak', 'pasang', 'filter', 'mikron', 'tidak_ada', 'hasil']",
DFKccJJPeW_,18034998017636320,2025-05-14 10:47:37 WIB,firdaulyh,"['hubung', 'layan', 'adu', 'minggu', 'tidak_ada', 'tindak']",
DFKccJJPeW_,17878895229304400,2025-05-15 10:25:34 WIB,achmad_vetty_fino,"['biaya', 'retribusi']",
DFKccJJPeW_,18054708569224275,2025-05-16 11:18:50 WIB,reika.id,"['tagih', 'guna', 'normal', 'maksimal', 'ribu', 'bengkak', 'ribu', 'sekian', 'ada', 'rusa', 'pelampung', 'tandon', 'baik', 'tagih', 'ribu']",
DFKccJJPeW_,18275402257256507,2025-05-18 16:31:34 WIB,mohcatur,"['lor', 'timur', 'gang', 'tidak_masuk', 'susah']",
DFKccJJPeW_,17965939040910087,2025-05-18 16:32:38 WIB,mohcatur,"['pdam', 'keluar', 'lor', 'timur', 'gang', 'susah', 'komplain', 'lama']",
DFKccJJPeW_,17860531755410124,2025-05-19 13:51:09 WIB,rahmawati__r,"['barusan', 'ada', 'oknum', 'pegawai', 'pdam', 'datang', 'tidak_sesuai', 'sop', 'daerah', 'kebraon', 'pantau', 'sesuai', 'sop', 'pdam', 'ada', 'video', 'ada', 'bukti', 'bilang', 'mohon', 'ketat', 'tugas', 'lapang', 'konsumen', 'pdam', 'pusat']",
DFKccJJPeW_,18067958962976160,2025-05-20 11:41:24 WIB,kang_min_pcn,"['hot', 'salur', 'tidak_bisa', 'hubung', 'coba', 'kali', 'minggu', 'menu', 'sibuk', 'konfirmasi', 'survei', 'tidak_ada', 'lanjut']",
DFKccJJPeW_,18126217498433160,2025-05-20 13:42:35 WIB,elok_praptiningsih,"['ada', 'kejut', 'tagih', 'lipat', 'lipat']",
DFKccJJPeW_,18004348628604046,2025-05-23 21:51:09 WIB,papowbaby,"['tangan', 'lama', 'whatsapp', 'tidak_ada', 'lanjut', 'dm', 'lama']",
DFKccJJPeW_,18105950767510998,2025-05-25 09:50:54 WIB,rrosedee,"['pdam', 'daerah', 'simomulyo', 'baru', 'mati', 'nyala', 'ada', 'pemberitahuan']",
DFKccJJPeW_,18056437001257849,2025-05-25 09:51:39 WIB,rrosedee,"['sabtu', 'malam', 'sampai', 'minggu', 'tanggal', 'mei', 'nyala']",
DFKccJJPeW_,18094135213573265,2025-05-25 09:52:20 WIB,rrosedee,"['lapor', 'hotline', 'ada', 'tugas', 'datang', 'tanggap']",
DFKccJJPeW_,17864350743401364,2025-05-26 11:13:15 WIB,fatimah_imey93,"['pasang', 'baru', 'survei', 'minggu', 'ada', 'lanjut', 'bisa', 'bisa']",
DFKccJJPeW_,18068910224067115,2025-05-28 16:25:16 WIB,yuliarahmayr,"['wonosari', 'bulak', 'banteng', 'sekitar', 'mati']",
DFKccJJPeW_,17886953439273451,2025-05-31 09:28:08 WIB,permenkaki500,"['sampai', 'karyawan', 'nama', 'imam', 'bayar', 'hutang']",
DFKccJJPeW_,18126383839448149,2025-06-03 15:30:16 WIB,albaniraditya.ss,"['masak', 'bayar', 'biaya', 'admin', 'harga', 'gila']",
DFKccJJPeW_,18276094294258915,2025-06-07 01:17:03 WIB,triswanhars,"['antri', 'survey', 'baru', 'status', 'ganti', 'alamat', 'tidak_ketemu', 'suruh', 'hubung', 'whatsapp', 'bot', 'aju', 'pin', 'lokasi', 'nomor', 'rumah', 'ada', 'bisa', 'tidak_ketemu', 'tidak_niat', 'wtf', 'cek', 'dm']",
DFKccJJPeW_,18070281256812924,2025-06-08 14:25:36 WIB,karinabeautysafira,"['barusan', 'ada', 'tugas', 'pdam', 'datang', 'rumah', 'tuju', 'remaja', 'meter', 'tugas', 'surat', 'tugas', 'pakai', 'kartu', 'identitas', 'ada', 'remaja', 'meter', 'daerah', 'lurah', 'nginden', 'jangkung']",
DFKccJJPeW_,18138624013408908,2025-06-09 17:32:12 WIB,ikha.y16,"['komplain', 'tagih']",
DFKccJJPeW_,18065986070033701,2025-06-09 17:33:39 WIB,ikha.y16,['tagih'],
DFKccJJPeW_,18277413628282388,2025-06-10 08:14:11 WIB,im_happy1617,"['pdam', 'kota', 'bogor', 'baik', 'pagi', 'sore', 'mati', 'tidak_bisa']",
DFKccJJPeW_,18042214463556713,2025-06-13 13:06:34 WIB,ekypradana,"['layan', 'perintah', 'modern', 'lapang', 'zaman', 'majapahit', 'tagih', 'nomor', 'layan', 'stagnan']",
DFKccJJPeW_,18059967229976794,2025-06-13 14:45:06 WIB,ekypradana,"['telepon', 'sibuk']",
DFKccJJPeW_,18006123590780962,2025-06-13 22:21:52 WIB,arifwardani27,"['malam', 'pdam', 'surabaya', 'aju', 'adu', 'tinggi', 'meter', 'suruh', 'bayar', 'bayar', 'tidak_respons', 'whatsapp', 'sudah', 'minggu', 'bayar', 'tidak_ada', 'tugas', 'datang', 'uang', 'bayar', 'tindak']",
DFKccJJPeW_,18174164404332159,2025-06-15 17:37:43 WIB,beruangkentut01,"['kebraon', 'mati']",
DFKccJJPeW_,18166992001346180,2025-06-15 17:40:18 WIB,wennyisnaeni,"['malam', 'daerah', 'tanggap', 'klumprik', 'pondok', 'maritim', 'pdam', 'mati', 'ada', 'pemberitahuan']",
DFKccJJPeW_,18049949126147888,2025-06-15 17:59:00 WIB,arumdewi06,"['mati', 'daerah', 'dukuh', 'pakis', 'tidak_ada', 'pemberitahuan']",
DFKccJJPeW_,18077419471724621,2025-06-15 18:09:49 WIB,susanti.efi84,"['pdam', 'daerah', 'babatan', 'camat', 'wiyung', 'mati', 'sampai', 'nyala']",
DFKccJJPeW_,17973965924855519,2025-06-15 18:53:28 WIB,hendy_dwihari,"['malam', 'daerah', 'putat', 'jaya', 'mati', 'ada', 'kendala']",
DFKccJJPeW_,18057815087019962,2025-06-18 08:37:06 WIB,assyahh5,"['ganti', 'meter', 'bayar']",
DFKccJJPeW_,17902649019051155,2025-04-11 06:16:42 WIB,tiara_180319,"['pasang', 'baru', 'tidak_ada', 'lanjut', 'survei', 'bisa', 'komplain', 'cs', 'whatsapp', 'whatsapp', 'tidak_ada', 'tanggap']",
DFKccJJPeW_,18051162701030378,2025-04-11 10:04:43 WIB,tiara_180319,[],
DFKccJJPeW_,18294773545245806,2025-04-12 15:06:26 WIB,leonidas_alexanders_strongest,"['nyala', 'mojo', 'tindak', 'datang', 'kantor']",
DFKccJJPeW_,18067600906766993,2025-04-13 17:57:29 WIB,dianto0996,"['pdam', 'daerah', 'surabaya', 'wiyung', 'kotor', 'minggu', 'cek', 'kondisi', 'tandon', 'stok']",
DFKccJJPeW_,18109603672493641,2025-04-20 19:44:40 WIB,shicya_cute,"['puter', 'pdam', 'dol', 'adu']",
DFKccJJPeW_,18042127661621050,2025-04-21 08:24:24 WIB,faizahindryna,"['pdam', 'sehat', 'tagih', 'raya', 'drastis', 'tugas', 'salah', 'catat', 'tulis', 'gila', 'tagih', 'ribu', 'gila', 'ngawur', 'orang', 'rumah', 'isi', 'orang', 'tidak_ada', 'bocor', 'tidak_ada', 'kolam', 'renang', 'pakai', 'mandi', 'saka', 'cuci', 'baju', 'bisa', 'tagih', 'mei', 'ribu', 'gila']",
DFKccJJPeW_,17985154025664967,2025-04-21 14:50:33 WIB,niarizkyy,"['ada', 'tugas', 'pdam', 'rumah', 'guna', 'seragam', 'resmi', 'pdam', 'remaja', 'meter', 'lurah', 'dukuh', 'tanggal']",
DFKccJJPeW_,17899436334074966,2025-04-21 19:58:19 WIB,harry_loe,"['aju', 'surat', 'berat', 'tagih', 'januari', 'sampai', 'tidak_ada', 'tanggap', 'tagih', 'gara-gara', 'meter', 'pdam', 'rusak', 'langgan', 'bayar', 'lebih', 'tagih', 'kelas', 'usaha', 'daerah', 'tidak_profesional']",
DFKccJJPeW_,18272240524262836,2025-04-21 21:12:50 WIB,harry_loe,"['dm', 'telepon', 'cs', 'serius', 'ikut', 'sampai']",
DFKccJJPeW_,18083096437645036,2025-04-22 12:09:23 WIB,shicya_cute,"['stop', 'keran', 'puter', 'meter', 'telepon', 'call', 'center', 'pdam', 'tidak_aktif', 'tidak_bisa', 'telepon']",
DFKccJJPeW_,17993286503790899,2025-04-22 19:58:28 WIB,shicya_cute,"['whatsapp', 'center', 'pdam', 'tanggap', 'ganti', 'stop', 'keran', 'harga']",
DFKccJJPeW_,18047131316458597,2025-04-22 20:33:43 WIB,essazulfikarsalas,"['malam', 'ganggu', 'keluh', 'kait', 'nyala', 'pdam', 'daerah', 'tinggal', 'daerah', 'keputih', 'makam', 'blk', 'lama', 'nyala', 'malam', 'sekitar', 'pagi', 'sore', 'tidak_ada', 'nyala', 'sulit', 'aktivitas', 'rumah', 'tangga', 'tekan', 'masuk', 'rumah', 'lupa', 'tutup', 'katup', 'pipa', 'tandon', 'bisa', 'sedot', 'habis', 'duga', 'sistem', 'distribusi', 'daerah', 'guna', 'skema', 'seri', 'bukan', 'paralel', 'sebab', 'nyala', 'tidak_stabil', 'tidak_sedia', 'lama']",
DFKccJJPeW_,18060983680896356,2025-04-22 22:07:37 WIB,ainunnadifah22,"['tagih', 'tidak_masuk', 'akal', 'kelas', 'harga', 'pindah', 'informasi', 'langsung', 'harga', 'pdam', 'harga', 'ribu', 'masuk', 'ribu', 'usaha', 'kampung', 'untung']",
DFKccJJPeW_,18388707934117078,2025-04-23 09:21:26 WIB,esuhar1,"['pdam', 'daerah', 'jemurwonosari', 'pagi', 'mati', 'sore', 'keluar', 'kotor', 'cek']",
